Place,Time,Athlete,Country,Date of Birth,City,Event Date
3024,50.89,Ximena Restrepo,COL,10.03.69,Stuttgart,16.08.1993
3024,50.89A,Natasha Kaiser-Brown,USA,14.05.67,San José,28.05.1994
3024,50.89,Natasha Kaiser-Brown,USA,14.05.67,Linz,04.07.1994
3024,50.89,Helena Fuchsová,CZE,03.06.65,Berlin,26.08.1997
3024,50.89,Natasha Kaiser-Brown,USA,14.05.67,Osaka,09.05.1998
3024,50.89,Helena Fuchsová,CZE,03.06.65,Leverkusen,09.08.1998
3024,50.89,Maicel Malone,USA,12.06.69,Luzern,05.07.1999
3024,50.89,Svetlana Goncharenko,RUS,26.05.71,Tula,22.07.2000
3024,50.89,Sanya Richards-Ross,USA,26.02.85,Eugene,28.05.2006
3024,50.89,Olga Zaytseva,RUS,10.11.84,Göteborg,08.08.2006
3024,50.89A,Sade Abugan,NGR,17.12.90,Addis Ababa,02.05.2008
3024,50.89,Shereefa Lloyd,JAM,02.09.82,Athínai,13.07.2008
3024,50.89,Natasha Hastings,USA,23.07.86,Eugene,27.06.2009
3024,50.89,Monica Hargrove,USA,30.12.82,Shanghai,20.09.2009
3024,50.89,Debbie Dunn,USA,26.03.78,London,14.08.2010
3024,50.89,Floria Guei,FRA,02.05.90,Beijing,24.08.2015
3024,50.89,Novlene Williams-Mills,JAM,26.04.82,Kingston,02.07.2016
3024,50.89,Jessica Beard,USA,08.01.89,Eugene,26.05.2018
3024,50.89,Christine Botlogetswe,BOT,01.10.95,Genève,09.06.2018
3024,50.89,Stephenie Ann McPherson,JAM,25.11.88,Ad-Dawhah,03.10.2019
3024,50.89,Stephenie Ann McPherson,JAM,25.11.88,Tokyo,03.08.2021
3024,50.89,Tierra Robinson-Jones,USA,22.11.99,Gainesville,16.04.2022
3056,50.90,Sheila Ingram,USA,23.03.57,Montréal,28.07.1976
3056,50.90,Sheila Ingram,USA,23.03.57,Montréal,29.07.1976
3056,50.90,Lillie Leatherwood,USA,06.07.64,Baton Rouge,06.06.1987
3056,50.90A,Lillie Leatherwood,USA,06.07.64,Sestriere,11.08.1988
3056,50.90,Maree Holland,AUS,25.07.63,Seoul,24.09.1988
3056,50.90,Maria Magnolia Figueiredo,BRA,11.11.63,Monaco,12.08.1990
3056,50.90,Sandie Richards,JAM,06.11.68,Sevilla,06.06.1992
3056,50.90,Jearl Miles-Clark,USA,04.09.66,Sacramento,17.06.1995
3056,50.90,Youlanda Warren,USA,13.03.72,Atlanta,17.06.1996
3056,50.90,Kim Graham,USA,26.03.71,Oslo,05.07.1996
3056,50.90,Tatyana Alekseyeva,RUS,07.10.63,Athínai,02.08.1997
3056,50.90,Lorraine Fenton,JAM,08.09.73,Athínai,03.08.1997
3056,50.90,Charity Opara,NGR,20.05.72,Milano,05.06.1998
3056,50.90,Suziann Reid,USA,14.01.77,Sevilla,24.08.1999
3056,50.90,Svetlana Pospelova,RUS,24.12.79,Sankt Peterburg,18.06.2000
3056,50.90,Lorraine Fenton,JAM,08.09.73,Saint-Denis,24.08.2003
3056,50.90,Monique Henderson,USA,18.02.83,Tucson,15.05.2004
3056,50.90,Olga Kotlyarova,RUS,12.04.76,Tula,30.07.2004
3056,50.90,Dee Dee Trotter,USA,08.12.82,Shanghai,17.09.2005
3056,50.90,Christiane Amertil,BAH,18.08.79,Malles Venosta,22.07.2006
3056,50.90,Svetlana Pospelova,RUS,24.12.79,Göteborg,10.08.2006
3056,50.90,Natalya Antyukh,RUS,26.06.81,Moskva,29.06.2007
3056,50.90,Amantle Montsho,BOT,04.07.83,Osaka,27.08.2007
3056,50.90,Dee Dee Trotter,USA,08.12.82,Eugene,30.06.2008
3056,50.90,Novlene Williams-Mills,JAM,26.04.82,Roma,10.07.2009
3056,50.90,Aliann Pompey,GUY,09.03.78,Athínai,13.07.2009
3056,50.90,Natalya Antyukh,RUS,26.06.81,Cheboksary,23.07.2009
3056,50.90,Novlene Williams-Mills,JAM,26.04.82,Gateshead,10.07.2010
3056,50.90,Denisa Rosolová,CZE,21.08.86,Barcelona,30.07.2010
3056,50.90,Libania Grenot,ITA,12.07.83,Berlin,22.08.2010
3056,50.90,Rosemarie Whyte,JAM,08.09.86,Daegu,28.08.2011
3056,50.90,Dee Dee Trotter,USA,08.12.82,Ponce,12.05.2012
3056,50.90,Rosemarie Whyte,JAM,08.09.86,London,03.08.2012
3056,50.90,Novlene Williams-Mills,JAM,26.04.82,Kingston,03.05.2014
3056,50.90,Stephenie Ann McPherson,JAM,25.11.88,Kingston,27.06.2015
3056,50.90,Floria Guei,FRA,02.05.90,Monaco,17.07.2015
3056,50.90,Shakima Wimbley,USA,23.04.95,Tallahassee,15.05.2016
3056,50.90,Aminatou Seyni,NIG,24.10.96,Niamey,20.07.2019
3056,50.90,Lieke Klaver,NED,20.08.98,Ostrava,31.05.2022
3056,50.90,Kennedy Simon,USA,12.02.00,Eugene,25.06.2022
3056,50.90,Tierra Robinson-Jones,USA,22.11.99,Gainesville,01.04.2023
3056,50.90,Ziyah Holman,USA,01.03.02,Bloomington,14.05.2023
3056,50.90,Susanne Gogl-Walli,AUT,05.05.96,Chorzów,04.06.2023
3056,50.90,Miranda Coetzee,RSA,14.11.97,Heulva,06.06.2023
3100,50.91,Nadezhda Lyalina,GEO,21.09.56,Krasnodar,24.05.1983
3100,50.91,Lyudmila Chernova,RUS,30.11.55,Krasnodar,24.05.1983
3100,50.91,Lillie Leatherwood,USA,06.07.64,Des Moines,26.04.1986
3100,50.91,Jillian Richardson,CAN,10.03.65,Roma,30.08.1987
3100,50.91,Petra Schersing,GER,18.07.65,Dresden,18.08.1990
3100,50.91,Rochelle Stevens,USA,08.09.66,Rieti,09.09.1990
3100,50.91,Diane Dixon,USA,23.09.64,New York City,14.06.1991
3100,50.91,Fatima Yusuf,NGR,02.05.71,Tokyo,26.08.1991
3100,50.91,Ximena Restrepo,COL,10.03.69,Monaco,11.08.1992
3100,50.91,Ximena Restrepo,COL,10.03.69,Stuttgart,17.08.1993
3100,50.91,Deon Hemmings,JAM,09.10.68,Kingston,28.06.1996
3100,50.91A,Adri Schoeman,RSA,13.07.70,Pretoria,01.02.1997
3100,50.91,Olabisi Afolabi,NGR,31.10.75,Milano,09.06.1998
3100,50.91,Lorraine Fenton,JAM,08.09.73,Luzern,02.07.1998
3100,50.91,Ana Guevara,MEX,04.03.77,Winnipeg,25.07.1999
3100,50.91A,Olabisi Afolabi,NGR,31.10.75,Johannesburg,15.09.1999
3100,50.91A,Falilat Ogunkoya,NGR,05.12.68,Johannesburg,15.09.1999
3100,50.91,Cathy Freeman,AUS,16.02.73,Canberra,15.01.2000
3100,50.91A,Heidi Seyerling,RSA,19.08.76,Potchefstroom,14.02.2000
3100,50.91A,Heidi Seyerling,RSA,19.08.76,Roodepoort,13.03.2000
3100,50.91,Jearl Miles-Clark,USA,04.09.66,Palo Alto,23.06.2002
3100,50.91,Grit Breuer,GER,16.02.72,Zürich,16.08.2002
3100,50.91,Mariya Lisnichenko,RUS,27.12.80,Moskva,15.05.2003
3100,50.91,Olabisi Afolabi,NGR,31.10.75,San Sebastián,10.08.2003
3100,50.91,Ionela Târlea,ROU,09.02.76,Ostrava,08.06.2004
3100,50.91,Natalya Antyukh,RUS,26.06.81,Kazan,09.07.2004
3100,50.91,Sanya Richards-Ross,USA,26.02.85,Zürich,06.08.2004
3100,50.91,Monique Henderson,USA,18.02.83,Los Angeles,30.04.2005
3100,50.91,Shericka Williams,JAM,17.09.85,Saint-Denis,08.07.2006
3100,50.91,Mary Wineberg,USA,03.01.80,Saint-Denis,06.07.2007
3100,50.91,Novlene Williams-Mills,JAM,26.04.82,London,03.08.2007
3100,50.91,Shericka Williams,JAM,17.09.85,Kingston,27.06.2008
3100,50.91,Yelena Migunova,RUS,04.01.84,Kazan,17.07.2008
3100,50.91,Lyudmila Litvinova,RUS,08.06.85,Kazan,17.07.2008
3100,50.91,Amantle Montsho,BOT,04.07.83,Beijing,16.08.2008
3100,50.91,Bobbi-Gaye Wilkins-Gooden,JAM,10.09.88,Belém,24.05.2009
3100,50.91,Francena McCorory,USA,20.10.88,Berlin,11.09.2011
3100,50.91,Yelena Migunova,RUS,04.01.84,Cheboksary,04.07.2012
3100,50.91,Christine Day,JAM,23.08.86,Kingston,22.06.2013
3100,50.91,Natasha Hastings,USA,23.07.86,Shanghai,18.05.2014
3100,50.91,Stephenie Ann McPherson,JAM,25.11.88,London,24.07.2015
3100,50.91,Jaide Stepter Baynes,USA,25.04.94,Los Angeles,26.03.2016
3100,50.91,Courtney Okolo,USA,15.03.94,Bruxelles,01.09.2017
3100,50.91,Natassha McDonald,CAN,27.01.97,College Station,15.05.2021
3100,50.91,Lynna Irby-Jackson,USA,06.12.98,Eugene,18.06.2021
3100,50.91,Roxana Gómez,CUB,07.01.99,Sotteville-lès-Rouen,11.07.2021
3100,50.91,Corinna Schwab,GER,05.04.99,Berlin,25.06.2022
3147,50.92,Margit Sinzel,GDR,17.06.58,Berlin,10.07.1976
3147,50.92,Olga Mineyeva,RUS,01.09.52,Moskva,11.06.1980
3147,50.92,Dagmar Neubauer,GER,03.06.62,Dresden,16.08.1986
3147,50.92,Sandie Richards,JAM,06.11.68,Odessa,16.05.1987
3147,50.92,Jillian Richardson,CAN,10.03.65,Berlin,21.08.1987
3147,50.92,Denean Hill,USA,05.10.64,Indianapolis,17.07.1988
3147,50.92,Jillian Richardson,CAN,10.03.65,Bruxelles,19.08.1988
3147,50.92,Dagmar Neubauer,GER,03.06.62,Seoul,25.09.1988
3147,50.92,Yelena Ruzina,RUS,23.07.64,Moskva,10.06.1990
3147,50.92,Olga Bryzgina,UKR,30.06.63,Nuoro,12.09.1992
3147,50.92,Natasha Kaiser-Brown,USA,14.05.67,Nice,18.07.1994
3147,50.92,Cathy Freeman,AUS,16.02.73,Oslo,09.07.1998
3147,50.92,Allison Curbishley,GBR,03.06.76,Birmingham,26.07.1998
3147,50.92,Lorraine Fenton,JAM,08.09.73,Stuttgart,06.06.1999
3147,50.92,LaDonna Antoine-Watkins,CAN,20.11.74,Sydney,23.09.2000
3147,50.92,Sandie Richards,JAM,06.11.68,Ad-Dawhah,05.10.2000
3147,50.92,Ami Mbacké Thiam,SEN,10.11.76,Ottawa,21.07.2001
3147,50.92,Natalya Nazarova,RUS,22.05.79,Moskva,26.07.2003
3147,50.92,Natalya Nazarova,RUS,22.05.79,Saint-Denis,25.08.2003
3147,50.92,Antonina Yefremova,UKR,19.07.81,Kyiv,29.05.2004
3147,50.92,Ami Mbacké Thiam,SEN,10.11.76,Helsinki,25.07.2005
3147,50.92,Monique Hennagan,USA,26.05.76,Shanghai,17.09.2005
3147,50.92,Natalya Nazarova,RUS,22.05.79,Tula,01.08.2007
3147,50.92,Ami Mbacké Thiam,SEN,10.11.76,Niort,04.08.2007
3147,50.92,Novlene Williams-Mills,JAM,26.04.82,Eugene,08.06.2008
3147,50.92,Libania Grenot,ITA,12.07.83,Clermont,09.06.2012
3147,50.92,Natasha Hastings,USA,23.07.86,Linz,26.08.2013
3147,50.92,Phyllis Francis,USA,04.05.92,Atlanta,04.06.2016
3147,50.92,Anneisha McLaughlin-Whilby,JAM,06.01.86,Kingston,24.06.2017
3147,50.92,Shericka Jackson,JAM,16.07.94,Kingston,25.03.2023
3177,50.93,Rosalyn Bryant,USA,07.01.56,Knoxville,27.05.1978
3177,50.93,Gaby Bussmann,FRG,08.10.59,Athínai,08.09.1982
3177,50.93,Debbie Flintoff-King,AUS,20.04.60,Melbourne,02.03.1985
3177,50.93,Denean Hill,USA,05.10.64,Walnut,24.04.1988
3177,50.93,Tatyana Ledovskaya,BLR,21.05.66,Leningrad,12.06.1988
3177,50.93,Ana Fidelia Quirot,CUB,23.03.63,La Habana,10.03.1989
3177,50.93,Grace Jackson,JAM,14.06.61,Koblenz,23.08.1989
3177,50.93,Lorraine Hanson,GBR,22.04.65,Tokyo,26.08.1991
3177,50.93,Rochelle Stevens,USA,08.09.66,Gateshead,17.07.1992
3177,50.93,Natasha Kaiser-Brown,USA,14.05.67,Eugene,19.06.1993
3177,50.93,Maicel Malone,USA,12.06.69,Nice,18.07.1994
3177,50.93,Sandie Richards,JAM,06.11.68,Kingston,24.06.1995
3177,50.93,Jearl Miles-Clark,USA,04.09.66,Luzern,27.06.1995
3177,50.93,Yelena Rurak,UKR,07.02.72,Kyiv,18.05.1996
3177,50.93,Jearl Miles-Clark,USA,04.09.66,Gainesville,19.04.1997
3177,50.93,Maicel Malone,USA,12.06.69,Sevilla,24.08.1999
3177,50.93,Monique Hennagan,USA,26.05.76,London,05.08.2000
3177,50.93,Sandie Richards,JAM,06.11.68,Sydney,16.02.2001
3177,50.93,Oleysa Zykina,RUS,07.10.80,Edmonton,07.08.2001
3177,50.93,Svetlana Goncharenko,RUS,26.05.71,Tula,09.08.2003
3177,50.93,Aliann Pompey,GUY,09.03.78,Madrid,17.07.2004
3177,50.93,Jana Rawlinson,AUS,09.11.82,Saint-Denis,23.07.2004
3177,50.93,Ana Guevara,MEX,04.03.77,Athínai,21.08.2004
3177,50.93,Natalya Antyukh,RUS,26.06.81,Berlin,12.09.2004
3177,50.93,Stephanie Smith,USA,27.06.85,Sacramento,11.06.2005
3177,50.93,Yelena Migunova,RUS,04.01.84,Tula,14.06.2005
3177,50.93,Tatyana Firova,RUS,10.10.82,Tula,11.07.2005
3177,50.93,Monique Hennagan,USA,26.05.76,London,22.07.2005
3177,50.93,Shericka Williams,JAM,17.09.85,Oslo,02.06.2006
3177,50.93,Tonique Williams-Darling,BAH,17.01.76,Zürich,18.08.2006
3177,50.93,Shereefa Lloyd,JAM,02.09.82,Carson,18.05.2008
3177,50.93,Mary Wineberg,USA,03.01.80,New York City,31.05.2008
3177,50.93,Lyudmila Litvinova,RUS,08.06.85,Kazan,17.07.2008
3177,50.93,Aliann Pompey,GUY,09.03.78,Beijing,17.08.2008
3177,50.93,Ami Mbacké Thiam,SEN,10.11.76,Saint-Denis,17.07.2009
3177,50.93,Christine Ohuruogu,GBR,17.05.84,Kingston,05.05.2012
3177,50.93,Dee Dee Trotter,USA,08.12.82,Saint-Denis,06.07.2012
3177,50.93,Tatyana Firova,RUS,10.10.82,Moskva,15.07.2013
3177,50.93,Stephenie Ann McPherson,JAM,25.11.88,Ad-Dawhah,15.05.2015
3177,50.93,Sharrika Barnett,USA,16.04.97,Gainesville,30.03.2018
3177,50.93,Stephenie Ann McPherson,JAM,25.11.88,Gold Coast,11.04.2018
3177,50.93,Courtney Okolo,USA,15.03.94,London,22.07.2018
3177,50.93,Wadeline Jonathas,USA,19.02.98,Tokyo,03.08.2021
3177,50.93,Modesta Morauskaite,LTU,02.10.95,Chorzów,05.06.2022
3177,50.93,Roxana Gómez,CUB,07.01.99,La Nucia,11.06.2022
3177,50.93,Junelle Bromfield,JAM,08.02.98,Monaco,10.08.2022
3177,50.93,Anna Kielbasinska,POL,26.06.90,Zürich,08.09.2022
3177,50.93,Rosaline Effiong,USA,08.05.01,Gainesville,15.04.2023
3225,50.94,Florence Griffith-Joyner,USA,21.12.59,Houston,04.06.1983
3225,50.94,Chandra Cheeseborough,USA,10.01.59,Los Angeles,04.08.1984
3225,50.94,Marita Payne,CAN,07.10.60,Los Angeles,05.08.1984
3225,50.94,Grace Jackson,JAM,14.06.61,Knoxville,24.05.1986
3225,50.94,Maree Holland,AUS,25.07.63,Köln,21.08.1988
3225,50.94,Olga Bryzgina,UKR,30.06.63,Tokyo,07.10.1988
3225,50.94,Maria Magnolia Figueiredo,BRA,11.11.63,Budapest,05.08.1990
3225,50.94,Jearl Miles-Clark,USA,04.09.66,New York City,13.06.1991
3225,50.94,Gwen Torrence,USA,12.06.65,Knoxville,11.04.1992
3225,50.94,Ma Yuqin,CHN,11.09.72,Shijalzhuang,23.04.1993
3225,50.94,Sandie Richards,JAM,06.11.68,Jena,01.06.1994
3225,50.94,Natasha Kaiser-Brown,USA,14.05.67,Monaco,02.08.1994
3225,50.94,Cathy Freeman,AUS,16.02.73,Sydney,05.03.1995
3225,50.94,Jearl Miles-Clark,USA,04.09.66,Göteborg,05.08.1995
3225,50.94,Viktoriya Fomenko,UKR,02.10.70,Kyiv,18.05.1996
3225,50.94,Anna Kozak,BLR,22.06.74,Madrid,01.06.1996
3225,50.94,Juliet Campbell,JAM,17.03.70,Moskva,07.06.1996
3225,50.94,Kim Graham,USA,26.03.71,Indianapolis,13.06.1997
3225,50.94,Ionela Târlea,ROU,09.02.76,Berlin,01.09.1998
3225,50.94,Cathy Freeman,AUS,16.02.73,Melbourne,19.03.1999
3225,50.94,Charity Opara,NGR,20.05.72,London,05.08.2000
3225,50.94,Donna Fraser,GBR,07.11.72,Birmingham,13.08.2000
3225,50.94,Oleysa Zykina,RUS,07.10.80,Tula,09.06.2001
3225,50.94,Antonina Yefremova,UKR,19.07.81,Kyiv,25.05.2002
3225,50.94,Oleysa Zykina,RUS,07.10.80,Cheboksary,13.07.2002
3225,50.94,Hazel-Ann Regis,GRN,01.02.81,Gateshead,11.06.2006
3225,50.94,Faní Halkiá,GRE,02.02.79,Athínai,16.09.2006
3225,50.94,Ami Mbacké Thiam,SEN,10.11.76,Olbia,21.07.2007
3225,50.94,Ami Mbacké Thiam,SEN,10.11.76,Stockholm,07.08.2007
3225,50.94,Amantle Montsho,BOT,04.07.83,Berlin,14.06.2009
3225,50.94,Allyson Felix,USA,18.11.85,Roma,10.07.2009
3225,50.94,Christine Ohuruogu,GBR,17.05.84,Gateshead,31.08.2009
3225,50.94,Amantle Montsho,BOT,04.07.83,Dakar,24.04.2010
3225,50.94,Debbie Dunn,USA,26.03.78,Baie-Mahault,01.05.2010
3225,50.94,Amantle Montsho,BOT,04.07.83,Dakar,21.04.2012
3225,50.94,Dee Dee Trotter,USA,08.12.82,Lawrence,21.04.2012
3225,50.94,Kseniya Aksyonova,RUS,14.01.88,Yerino,02.06.2013
3225,50.94,Kabange Mupopo,ZAM,21.09.92,Brazzaville,14.09.2015
3225,50.94,Francena McCorory,USA,20.10.88,Eugene,01.07.2016
3225,50.94,Phyllis Francis,USA,04.05.92,London,06.08.2017
3225,50.94,Stephenie Ann McPherson,JAM,25.11.88,Padova,02.09.2018
3225,50.94,Anastasia Le-Roy,JAM,11.09.87,Kingston,23.06.2019
3225,50.94,Courtney Okolo,USA,15.03.94,Des Moines,26.07.2019
3225,50.94,Kaylin Whitney,USA,09.03.98,Eugene,18.06.2021
3225,50.94,Jodie Williams,GBR,28.09.93,Gateshead,13.07.2021
3225,50.94,Shae Anderson,USA,07.04.99,Eugene,09.06.2022
3225,50.94,Cynthia Bolingo,BEL,12.01.93,München,17.08.2022
3272,50.95A,Mariya Pinigina,UKR,09.02.58,Ciudad de México,10.09.1979
3272,50.95,Kathy Cook,GBR,03.05.60,Koblenz,31.08.1983
3272,50.95,Sherri Howard,USA,01.06.62,Austin,01.06.1985
3272,50.95,Jarmila Kratochvílová,CZE,26.01.51,Canberra,06.10.1985
3272,50.95,Tatána Kocembová,CZE,02.05.62,Dresden,03.07.1986
3272,50.95,Lyudmila Dzhigalova,UKR,22.01.62,Karl-Marx-Stadt,20.06.1987
3272,50.95,Kirsten Emmelmann,GDR,19.04.61,Budapest,06.07.1987
3272,50.95,Vineta Ikauniece,LAT,04.12.62,Moskva,22.08.1987
3272,50.95,Lillie Leatherwood,USA,06.07.64,Roma,30.08.1987
3272,50.95,Gwen Torrence,USA,12.06.65,Des Moines,25.04.1992
3272,50.95,Jillian Richardson,CAN,10.03.65,Barcelona,02.08.1992
3272,50.95,Renee Poetschka,AUS,01.05.71,Canberra,28.01.1994
3272,50.95,Jearl Miles-Clark,USA,04.09.66,Nice,18.07.1994
3272,50.95A,Idalmis Bonne,CUB,02.02.71,Ciudad de Guatemala,15.07.1995
3272,50.95,Fatima Yusuf,NGR,02.05.71,Lausanne,03.07.1996
3272,50.95,Suziann Reid,JAM,14.01.77,Bloomington,07.06.1997
3272,50.95,Jearl Miles-Clark,USA,04.09.66,Eugene,31.05.1998
3272,50.95,Ami Mbacké Thiam,SEN,10.11.76,Monaco,04.08.1999
3272,50.95A,Ami Mbacké Thiam,SEN,10.11.76,Johannesburg,16.09.1999
3272,50.95,Olga Kotlyarova,RUS,12.04.76,Nice,08.07.2000
3272,50.95,Sandie Richards,JAM,06.11.68,Melbourne,01.03.2001
3272,50.95,Sandie Richards,JAM,06.11.68,Helsinki,14.06.2001
3272,50.95,Ionela Târlea,ROU,09.02.76,Lausanne,06.07.2004
3272,50.95,Natalya Antyukh,RUS,26.06.81,Monaco,19.09.2004
3272,50.95,Lorraine Fenton,JAM,08.09.73,Madrid,16.07.2005
3272,50.95,Moushami Robinson,USA,13.04.81,Helsinki,25.07.2005
3272,50.95,Ami Mbacké Thiam,SEN,10.11.76,Brazzaville,27.05.2007
3272,50.95,Mary Wineberg,USA,03.01.80,Eugene,10.06.2007
3272,50.95,Ami Mbacké Thiam,SEN,10.11.76,Zürich,07.09.2007
3272,50.95,Natalya Nazarova,RUS,22.05.79,Moskva,01.07.2009
3272,50.95,Vania Stambolova,BUL,28.11.83,Haniá,31.05.2010
3272,50.95,Shericka Williams,JAM,17.09.85,Kingston,26.06.2010
3272,50.95,Antonina Yefremova,UKR,19.07.81,Barcelona,09.07.2010
3272,50.95,Kaliese Spencer,JAM,06.04.87,Kingston,16.04.2011
3272,50.95,Amantle Montsho,BOT,04.07.83,Daegu,27.08.2011
3272,50.95,Ashley Spencer,USA,06.06.93,Des Moines,08.06.2012
3272,50.95,Novlene Williams-Mills,JAM,26.04.82,Kingston,22.06.2013
3272,50.95,Christine Ohuruogu,GBR,17.05.84,Bruxelles,06.09.2013
3272,50.95,Sanya Richards-Ross,USA,26.02.85,Eugene,26.06.2015
3272,50.95,Lynna Irby-Jackson,USA,06.12.98,Torrance,21.04.2018
3272,50.95,Phyllis Francis,USA,04.05.92,Székesfehérvár,02.07.2018
3272,50.95,Shakima Wimbley,USA,23.04.95,Székesfehérvár,02.07.2018
3272,50.95,Justyna Swiety-Ersetic,POL,03.12.92,Ad-Dawhah,03.10.2019
3272,50.95,Jermaisha Arnold,USA,05.02.02,Sacramento,25.05.2023
3316,50.96,Nadezhda Olizarenko,UKR,28.11.53,Moskva,12.07.1980
3316,50.96,Kathy Cook,GBR,03.05.60,London,07.09.1984
3316,50.96,Olga Bryzgina,UKR,30.06.63,Bologna,31.05.1985
3316,50.96,Jarmila Kratochvílová,CZE,26.01.51,Ostrava,12.06.1985
3316,50.96,Ana Fidelia Quirot,CUB,23.03.63,Nassau,25.07.1985
3316,50.96A,Diane Dixon,USA,23.09.64,San José,31.05.1986
3316,50.96,Jillian Richardson,CAN,10.03.65,Nice,10.07.1988
3316,50.96,Maicel Malone,USA,12.06.69,Indianapolis,17.07.1988
3316,50.96,Lillie Leatherwood,USA,06.07.64,Indianapolis,17.07.1988
3316,50.96,Fatima Yusuf,NGR,02.05.71,Athínai,07.09.1990
3316,50.96,Fatima Yusuf,NGR,02.05.71,Nice,15.07.1991
3316,50.96,Natasha Kaiser-Brown,USA,14.05.67,Kingston,01.05.1993
3316,50.96,Natasha Kaiser-Brown,USA,14.05.67,Durham,12.08.1994
3316,50.96,Cathy Freeman,AUS,16.02.73,Adelaide,26.01.1996
3316,50.96,Kim Graham,USA,26.03.71,Atlanta,27.07.1996
3316,50.96,Cathy Freeman,AUS,16.02.73,Cape Town,08.04.1997
3316,50.96,Cathy Freeman,AUS,16.02.73,Melbourne,25.02.1998
3316,50.96,Kim Graham,USA,26.03.71,New Orleans,20.06.1998
3316,50.96,Maicel Malone,USA,12.06.69,Lausanne,02.07.1999
3316,50.96,Ami Mbacké Thiam,SEN,10.11.76,Monaco,19.07.2002
3316,50.96,Oleysa Zykina,RUS,07.10.80,Saint-Denis,25.08.2003
3316,50.96,Ilona Usovich,BLR,14.11.82,Helsinki,08.08.2005
3316,50.96,Tatyana Veshkurova,RUS,23.09.81,Tula,13.06.2006
3316,50.96,Svetlana Pospelova,RUS,24.12.79,Göteborg,09.08.2006
3316,50.96,Mary Wineberg,USA,03.01.80,Osaka,29.08.2007
3316,50.96,Yelena Migunova,RUS,04.01.84,Kazan,17.07.2008
3316,50.96,Sanya Richards-Ross,USA,26.02.85,Eugene,26.06.2009
3316,50.96,Monica Hargrove,USA,30.12.82,Oslo,03.07.2009
3316,50.96,Novlene Williams-Mills,JAM,26.04.82,Zagreb,31.08.2009
3316,50.96,Kseniya Aksyonova,RUS,14.01.88,Barcelona,28.07.2010
3316,50.96,Amantle Montsho,BOT,04.07.83,London,14.08.2010
3316,50.96,Amantle Montsho,BOT,04.07.83,Glasgow,28.07.2014
3316,50.96,Lisanne de Witte,NED,10.09.92,La Chaux-de-Fonds,01.07.2018
3316,50.96,Sharrika Barnett,JAM,16.04.97,Gainesville,29.03.2019
3316,50.96,Justyna Swiety-Ersetic,POL,03.12.92,Ad-Dawhah,01.10.2019
3316,50.96,Nicole Yeargin,GBR,11.08.97,Eugene,10.06.2021
3316,50.96,Polina Miller,RUS,09.06.00,Padova,05.09.2021
3316,50.96,Candice McLeod,JAM,15.11.96,Zürich,09.09.2021
3316,50.96,Kennedy Simon,USA,12.02.00,Fayetteville,28.05.2022
3316,50.96,Lieke Klaver,NED,20.08.98,Stockholm,30.06.2022
3356,50.97,Irena Szewinska,POL,24.05.46,Tokyo,25.09.1978
3356,50.97,Nina Zyuskova,UKR,15.05.52,Moskva,12.07.1980
3356,50.97A,Mimmie Snyman,RSA,13.03.56,Germiston,17.03.1982
3356,50.97,Nadezhda Olizarenko,UKR,28.11.53,Moskva,11.08.1985
3356,50.97,Dannette Young,USA,06.10.64,Budapest,05.08.1990
3356,50.97,Rochelle Stevens,USA,08.09.66,New York City,20.07.1991
3356,50.97,Olga Bryzgina,UKR,30.06.63,Tokyo,19.09.1992
3356,50.97,Jearl Miles-Clark,USA,04.09.66,Villeneuve d'Ascq,08.07.1994
3356,50.97,Allison Curbishley,GBR,03.06.76,Milano,05.06.1998
3356,50.97,Olabisi Afolabi,NGR,31.10.75,Torino,24.06.1998
3356,50.97,Maicel Malone,USA,12.06.69,Monaco,04.08.1999
3356,50.97,Jearl Miles-Clark,USA,04.09.66,Raleigh,17.06.2000
3356,50.97,Jitka Burianová,CZE,17.01.77,Plzen,16.07.2000
3356,50.97,Yulia Sotnikova,RUS,18.11.70,Tula,24.07.2000
3356,50.97,Sandie Richards,JAM,06.11.68,Bruxelles,25.08.2000
3356,50.97,Olga Kotlyarova,RUS,12.04.76,Sydney,23.09.2000
3356,50.97,Oleysa Zykina,RUS,07.10.80,Tula,12.07.2001
3356,50.97,Anastasiya Kapachinskaya,RUS,21.11.79,Tula,13.07.2001
3356,50.97,Christiane Amertil,BAH,18.08.79,Bergen,11.06.2004
3356,50.97,Irina Rosikhina,RUS,11.05.75,Tula,31.07.2004
3356,50.97,Shericka Williams,JAM,17.09.85,Kingston,26.06.2005
3356,50.97,Tonique Williams-Darling,BAH,17.01.76,Nassau,10.07.2005
3356,50.97,Oleysa Zykina,RUS,07.10.80,Tula,10.07.2005
3356,50.97,Olesya Krasnomovets,RUS,08.07.79,Tula,11.07.2005
3356,50.97,Tonique Williams-Darling,BAH,17.01.76,Melbourne,20.03.2006
3356,50.97,Yelena Migunova,RUS,04.01.84,Kazan,08.07.2006
3356,50.97,Novlene Williams-Mills,JAM,26.04.82,New York City,02.06.2007
3356,50.97,Monique Henderson,USA,18.02.83,Indianapolis,22.06.2007
3356,50.97,Nicola Sanders,GBR,23.06.82,London,03.08.2007
3356,50.97,Shana Cox,USA,22.01.85,Des Moines,14.06.2008
3356,50.97,Debbie Dunn,USA,26.03.78,Des Moines,25.06.2010
3356,50.97,Natasha Hastings,USA,23.07.86,Ponce,14.05.2011
