Place,Time,Athlete,Country,Date of Birth,City,Event Date
3358,45.10,Clarence Daniel,USA,11.06.61,Westwood,03.09.1988
3358,45.10,Roberto Hernández,CUB,06.03.67,Sofia,08.07.1989
3358,45.10,Alvin Daniel,TTO,30.08.68,Kingston,04.05.1991
3358,45.10,Antonio Pettigrew,USA,03.11.67,New York City,14.06.1991
3358,45.10,Deon Minor,USA,22.01.73,College Station,02.05.1992
3358,45.10,Ibrahim Ismail,QAT,10.05.72,Barcelona,05.08.1992
3358,45.10,Anthuan Maybank,USA,30.12.69,New Orleans,03.06.1993
3358,45.10,Antonio Pettigrew,USA,03.11.67,Helsinki,29.06.1994
3358,45.10,Roger Black,GBR,31.03.66,London,15.07.1994
3358,45.10,Danny McFarlane,JAM,14.02.72,Kingston,23.06.1995
3358,45.10A,Marlon Ramsey,USA,11.09.74,Colorado Springs,29.07.1995
3358,45.10,Ibrahim Ismail,QAT,10.05.72,Göteborg,05.08.1995
3358,45.10,Harry Reynolds,USA,08.06.64,Göteborg,07.08.1995
3358,45.10,Samson Kitur,KEN,25.02.66,Bruxelles,25.08.1995
3358,45.10,Deon Minor,USA,22.01.73,Atlanta,16.06.1996
3358,45.10,Quincy Watts,USA,19.06.70,Atlanta,17.06.1996
3358,45.10A,Simon Kemboi,KEN,01.03.67,Nairobi,29.06.1996
3358,45.10,Charles Gitonga,KEN,05.10.71,Fort-de-France,01.05.1997
3358,45.10,Mark Richardson,GBR,26.07.72,London,17.08.1997
3358,45.10,Harry Reynolds,USA,08.06.64,Uniondale,21.07.1998
3358,45.10,Davian Clarke,JAM,30.04.76,Kuala Lumpur,17.09.1998
3358,45.10,Michael Johnson,USA,13.09.67,Sevilla,23.08.1999
3358,45.10,Hendrik Mokganyetsi,RSA,07.09.75,Budapest,22.07.2000
3358,45.10,Tyree Washington,USA,28.08.76,Portland,03.06.2001
3358,45.10,Hamdan Odha Al-Bishi,KSA,05.05.81,Edmonton,05.08.2001
3358,45.10,Sanjay Ayre,JAM,19.06.80,Baton Rouge,01.06.2002
3358,45.10A,Christopher Brown,BAH,15.10.78,Pretoria,04.04.2003
3358,45.10,Lewis Banda,ZIM,16.08.83,Northridge,29.05.2004
3358,45.10,Young Talkmore Nyangani,ZIM,02.09.83,Strasbourg,23.06.2005
3358,45.10,Andrew Rock,USA,23.01.82,Roma,08.07.2005
3358,45.10,Lewis Banda,ZIM,16.08.83,Sacramento,10.06.2006
3358,45.10,Gary Kikaya,COD,04.02.78,Madrid,17.07.2006
3358,45.10,Leslie Djhoné,FRA,18.03.81,Tomblaine,22.07.2006
3358,45.10,LaShawn Merritt,USA,27.06.86,Shanghai,23.09.2006
3358,45.10,Christopher Brown,BAH,15.10.78,Carson,20.05.2007
3358,45.10,Tyler Christopher,CAN,03.10.83,Windsor,14.07.2007
3358,45.10,Jeremy Wariner,USA,31.01.84,Osaka,28.08.2007
3358,45.10,Tyler Christopher,CAN,03.10.83,Berlin,16.09.2007
3358,45.10,Kerron Clement,USA,31.10.85,Carson,18.05.2008
3358,45.10,Gary Kikaya,COD,04.02.78,Rieti,07.09.2008
3358,45.10,Tabarie Henry,ISV,01.12.87,New York City,30.05.2009
3358,45.10,LaShawn Merritt,USA,27.06.86,Gateshead,31.08.2009
3358,45.10,Renny Quow,TTO,25.08.87,Monaco,22.07.2010
3358,45.10,Kirani James,GRN,01.09.92,Des Moines,10.06.2011
3358,45.10,Rusheen McDonald,JAM,17.08.92,Kingston,01.07.2012
3358,45.10,Luguelin Santos,DOM,12.11.92,Monaco,20.07.2012
3358,45.10,Pavel Maslák,CZE,21.02.91,Warszawa,19.08.2012
3358,45.10,Jonathan Borlée,BEL,22.02.88,Linz,20.08.2012
3358,45.10,Kyle Clemons,USA,27.12.90,Waco,05.05.2013
3358,45.10,Deon Lendore,TTO,28.10.92,Austin,24.05.2013
3358,45.10,Martyn Rooney,GBR,03.04.87,Zürich,28.08.2014
3358,45.10,Isaac Makwala,BOT,24.09.85,Kingston,09.05.2015
3358,45.10,Vernon Norwood,USA,10.04.92,Eugene,12.06.2015
3358,45.10,Vernon Norwood,USA,10.04.92,Eugene,26.06.2015
3358,45.10,Onkabetse Nkobolo,BOT,22.07.93,Brazzaville,14.09.2015
3358,45.10,Fred Kerley,USA,07.05.95,Tempe,09.04.2016
3358,45.10,Machel Cedenio,TTO,12.09.95,Georgetown,14.05.2016
3358,45.10,Kyle Collins,USA,09.09.94,Sacramento,23.06.2017
3358,45.10,Wilbert London,USA,17.08.97,London,05.08.2017
3358,45.10,Pavel Maslák,CZE,21.02.91,London,05.08.2017
3358,45.10,Kévin Borlée,BEL,22.02.88,London,06.08.2017
3358,45.10,Tyrell Richard,USA,04.08.97,Eugene,08.06.2018
3358,45.10,Nathan Strother,USA,06.09.95,Des Moines,22.06.2018
3358,45.10,Baboloki Thebe,BOT,18.03.97,Ostrava,09.09.2018
3358,45.10,Leungo Scotch,BOT,28.02.96,Ad-Dawhah,01.10.2019
3358,45.10,Elija Godwin,USA,01.07.99,Eugene,19.06.2021
3358,45.10,Javon Francis,JAM,14.12.94,Nashville,03.06.2023
3443,45.11,Robert Taylor,USA,29.04.53,Westwood,12.06.1976
3443,45.11,Fred Newhouse,USA,08.11.48,Viareggio,14.08.1976
3443,45.11,Billy Mullins,USA,01.02.58,Westwood,07.05.1978
3443,45.11,Tony Darden,USA,02.09.57,San Juan,12.07.1979
3443,45.11A,Herman Frazier,USA,29.10.54,Colorado Springs,29.07.1979
3443,45.11,Tony Darden,USA,02.09.57,London,08.08.1981
3443,45.11,Harald Schmid,FRG,29.09.57,München,26.07.1983
3443,45.11A,Ludwig Myburgh,RSA,26.04.62,Potchefstroom,12.04.1985
3443,45.11,Willie Caldwell,USA,25.09.63,Arlington,13.04.1985
3443,45.11,Antonio McKay,USA,09.02.64,Eugene,20.06.1986
3443,45.11,Clarence Daniel,USA,11.06.61,Moskva,07.07.1986
3443,45.11,Michael Franks,USA,23.09.63,Durham,25.07.1987
3443,45.11,Roberto Hernández,CUB,06.03.67,Athínai,04.06.1988
3443,45.11,Darrell Robinson,USA,23.12.63,Athínai,03.09.1988
3443,45.11,Tim Simon,USA,11.09.66,Houston,16.06.1989
3443,45.11,Kevin Young,USA,16.09.66,Walnut,18.04.1992
3443,45.11,Samson Kitur,KEN,25.02.66,Villeneuve d'Ascq,02.07.1993
3443,45.11,Andrew Valmon,USA,01.01.65,Lausanne,07.07.1993
3443,45.11,Steve Lewis,USA,16.05.69,Ingolstadt,21.07.1993
3443,45.11,Antonio Pettigrew,USA,03.11.67,Köln,01.08.1993
3443,45.11,Sunday Bada,NGR,22.06.69,Stuttgart,17.08.1993
3443,45.11,Chris Jones,USA,08.10.73,Boise,04.06.1994
3443,45.11,Du'aine Thorne-Ladejo,GBR,14.02.71,Victoria,23.08.1994
3443,45.11,Kevin Lyles,USA,23.07.73,Fairfax,21.05.1995
3443,45.11,Valentin Kulbatskiy,UKR,05.09.74,Fukuoka,01.09.1995
3443,45.11,Michael Johnson,USA,13.09.67,Atlanta,16.06.1996
3443,45.11,Derek Mills,USA,09.07.72,Gateshead,19.08.1996
3443,45.11,Derek Mills,USA,09.07.72,Indianapolis,13.06.1997
3443,45.11,Michael McDonald,JAM,17.03.75,Villeneuve d'Ascq,29.06.1997
3443,45.11,Davis Kamoga,UGA,17.03.68,Salamanca,14.07.1997
3443,45.11,Roxbert Martin,JAM,05.11.69,Maracaibo,16.08.1998
3443,45.11,Derrick Brew,USA,28.12.77,Eugene,26.06.1999
3443,45.11,Stefan Holz,GER,25.02.79,Zürich,11.08.1999
3443,45.11A,Kennedy Ochieng,KEN,30.12.71,Johannesburg,15.09.1999
3443,45.11,Michael Blackwood,JAM,29.08.76,Durham,03.06.2000
3443,45.11,Gregory Haughton,JAM,10.11.73,Nassau,09.06.2000
3443,45.11,Danny McCray,USA,11.03.74,Sacramento,15.07.2000
3443,45.11,Mark Richardson,GBR,26.07.72,London,05.08.2000
3443,45.11,Hendrik Mokganyetsi,RSA,07.09.75,Durban,02.03.2001
3443,45.11,Sanderlei Claro Parrela,BRA,07.10.74,Manaus,19.05.2001
3443,45.11,Leonard Byrd,USA,17.03.75,Eugene,21.06.2001
3443,45.11,Ingo Schultz,GER,26.07.75,Edmonton,04.08.2001
3443,45.11,Alleyne Francique,GRN,07.06.76,Edmonton,05.08.2001
3443,45.11,Michael Blackwood,JAM,29.08.76,Eugene,26.05.2002
3443,45.11,Brandon Simpson,JAM,06.09.81,Kingston,21.06.2002
3443,45.11,Christopher Brown,BAH,15.10.78,Manchester,27.07.2002
3443,45.11,Cédric Van Branteghem,BEL,13.03.79,Madrid,19.07.2003
3443,45.11,Mitch Potter,USA,16.09.80,Santo Domingo,08.08.2003
3443,45.11,Yeimer López,CUB,20.08.82,Saint-Denis,24.08.2003
3443,45.11,Davian Clarke,JAM,30.04.76,Belém,23.05.2004
3443,45.11,Mitch Potter,USA,16.09.80,College Station,28.05.2004
3443,45.11,Cédric Van Branteghem,BEL,13.03.79,La Chaux-de-Fonds,08.08.2004
3443,45.11,Otis Harris,USA,30.06.82,Athínai,20.08.2004
3443,45.11,Tim Benjamin,GBR,02.05.82,Sollentuna,28.06.2005
3443,45.11,Andrew Rock,USA,23.01.82,Indianapolis,22.06.2006
3443,45.11,Darold Williamson,USA,19.02.83,Indianapolis,23.06.2006
3443,45.11,Ofentse Mogawane,RSA,20.02.82,Malles,22.07.2006
3443,45.11,Dimítrios Régas,GRE,17.09.86,Athínai,16.09.2006
3443,45.11,Jonathan Borlée,BEL,22.02.88,Beijing,19.08.2008
3443,45.11,Leslie Djhoné,FRA,18.03.81,Beijing,21.08.2008
3443,45.11,Gil Roberts,USA,15.03.89,Norman,30.05.2009
3443,45.11,Josh Scott,USA,09.03.85,Charlotte,29.05.2010
3443,45.11,Jamaal Torrence,USA,20.07.83,Eugene,25.06.2011
3443,45.11,Nigel Levine,GBR,30.04.89,Oslo,07.06.2012
3443,45.11,Ramon Miller,BAH,17.02.87,London,05.08.2012
3443,45.11,Luguelin Santos,DOM,12.11.92,Shanghai,18.05.2013
3443,45.11,Michael Mathieu,BAH,24.06.84,Clermont,31.05.2014
3443,45.11,Kyle Clemons,USA,27.12.90,Sacramento,27.06.2014
3443,45.11,Jakub Krzewina,POL,10.10.89,Wroclaw,14.07.2014
3443,45.11,Jakub Krzewina,POL,10.10.89,Szczecin,30.07.2014
3443,45.11,Isaac Makwala,BOT,24.09.85,Berlin,31.08.2014
3443,45.11,Steven Gardiner,BAH,12.09.95,Atlanta,01.08.2015
3443,45.11,David Verburg,USA,14.05.91,Gainesville,22.04.2016
3443,45.11,Michael Cherry,USA,23.03.95,Eugene,10.06.2016
3443,45.11,Wilbert London,USA,17.08.97,Sacramento,23.06.2017
3443,45.11,Bralon Taplin,GRN,08.05.92,Gold Coast,08.04.2018
3443,45.11,Javon Francis,JAM,14.12.94,Gold Coast,10.04.2018
3443,45.11,Bralon Taplin,GRN,08.05.92,Kingston,09.06.2018
3443,45.11,Kahmari Montgomery,USA,16.08.97,Des Moines,22.06.2018
3443,45.11,Krystian Zalewski,POL,11.04.89,Berlin,08.08.2018
3443,45.11,Wilbert London,USA,17.08.97,Sacramento,24.05.2019
3443,45.11,Demish Gaye,JAM,20.01.93,London,21.07.2019
3443,45.11,Charlie Dobson,GBR,20.10.99,Söderhamn,26.07.2022
3443,45.11,Alison Brendom,dos,Santos,03.06.00 2 Székesfehérvár,08.08.2022
3443,45.11,Bryce Deadmon,USA,26.03.97,Luzern,30.08.2022
3443,45.11,Vernon Norwood,USA,10.04.92,Rabat,28.05.2023
3529,45.12,Darrol Gatson,USA,29.01.56,Tuscaloosa,15.04.1978
3529,45.12A,Nikolay Chernyetskiy,RUS,29.11.59,Ciudad de México,09.09.1979
3529,45.12A,Franz-Peter Hofmeister,FRG,05.08.51,Ciudad de México,11.09.1979
3529,45.12,Walter McCoy,USA,15.11.58,Bruxelles,28.08.1981
3529,45.12,Hartmut Weber,FRG,17.10.60,München,24.07.1982
3529,45.12,Charles Phillips,USA,18.08.59,Cape Girardeau,28.05.1983
3529,45.12,Hartmut Weber,FRG,17.10.60,Bremen,25.06.1983
3529,45.12,Jens Carlowitz,GER,08.08.64,Berlin,15.07.1984
3529,45.12,Matthias Schersing,GDR,07.10.64,Zürich,21.08.1985
3529,45.12,Walter McCoy,USA,15.11.58,Canberra,02.10.1985
3529,45.12,Devon Morris,JAM,22.01.61,Lawrence,19.04.1986
3529,45.12,Michael Franks,USA,23.09.63,Köln,16.08.1987
3529,45.12,Roberto Hernández,CUB,06.03.67,Nice,10.07.1988
3529,45.12,Clarence Daniel,USA,11.06.61,Indianapolis,18.07.1988
3529,45.12,Michael Franks,USA,23.09.63,Zürich,17.08.1988
3529,45.12,Andrew Valmon,USA,01.01.65,Norwalk,16.06.1990
3529,45.12,Ian Morris,TTO,30.11.61,Tokyo,29.08.1991
3529,45.12,Roger Black,GBR,31.03.66,Edinburgh,19.06.1992
3529,45.12,Samson Kitur,KEN,25.02.66,København,25.08.1992
3529,45.12,Steve Lewis,USA,16.05.69,Zürich,17.08.1994
3529,45.12,Gregory Haughton,JAM,10.11.73,Göteborg,06.08.1995
3529,45.12A,Alvin Harrison,USA,20.01.74,San José,01.06.1996
3529,45.12,Derrick Brew,USA,28.12.77,Norman,11.04.1998
3529,45.12,Anthuan Maybank,USA,30.12.69,London,07.08.1999
3529,45.12,Jerome Davis,USA,22.08.77,Zürich,11.08.1999
3529,45.12A,Arnaud Malherbe,RSA,20.11.72,Roodepoort,16.03.2001
3529,45.12,Avard Moncur,BAH,02.11.78,Lausanne,04.07.2001
3529,45.12,Shane Niemi,CAN,02.06.78,Thessaloníki,22.08.2001
3529,45.12A,Eric Milazar,MRI,01.06.75,Pretoria,12.04.2002
3529,45.12,Rickey Harris,USA,29.09.81,Starkville,12.05.2002
3529,45.12,Brandon Simpson,JAM,06.09.81,Baton Rouge,30.05.2002
3529,45.12,Leonard Byrd,USA,17.03.75,Roma,12.07.2002
3529,45.12,Michael Blackwood,JAM,29.08.76,Manchester,27.07.2002
3529,45.12,Avard Moncur,BAH,02.11.78,Manchester,28.07.2002
3529,45.12,Kelly Willie,USA,07.09.82,Baton Rouge,28.05.2004
3529,45.12,Kelly Willie,USA,07.09.82,Sacramento,10.06.2005
3529,45.12,Darold Williamson,USA,19.02.83,Helsinki,12.08.2005
3529,45.12,Michael Blackwood,JAM,29.08.76,Eugene,28.05.2006
3529,45.12,Avard Moncur,BAH,02.11.78,Nassau,22.06.2007
3529,45.12,Johan Wissman,SWE,02.12.82,Malmö,02.07.2007
3529,45.12,Johan Wissman,SWE,02.12.82,Roma,13.07.2007
3529,45.12,Christopher Brown,BAH,15.10.78,Rio de Janeiro,23.07.2007
3529,45.12,Andrew Rock,USA,23.01.82,Stockholm,07.08.2007
3529,45.12,Ato Stephens,TTO,19.06.79,Osaka,29.08.2007
3529,45.12,LeJerald Betters,USA,06.02.88,Des Moines,13.06.2008
3529,45.12,David Gillick,IRL,09.07.83,Villeneuve d'Ascq,27.06.2008
3529,45.12,Leslie Djhoné,FRA,18.03.81,Beijing,18.08.2008
3529,45.12,Martyn Rooney,GBR,03.04.87,Beijing,21.08.2008
3529,45.12,Dwight Mullings,JAM,10.12.86,Greensboro,28.05.2010
3529,45.12,Vladimir Krasnov,RUS,19.08.90,Yerino,11.06.2010
3529,45.12,LeJerald Betters,USA,06.02.88,Des Moines,25.06.2010
3529,45.12,William Collazo,CUB,31.08.86,Barcelona,09.07.2010
3529,45.12,Femi Ogunode,QAT,15.05.91,Guangzhou,22.11.2010
3529,45.12,Kirani James,GRN,01.09.92,Oxford MS,23.04.2011
3529,45.12,Jermaine Gonzáles,JAM,26.11.84,Daegu,28.08.2011
3529,45.12,Kirani James,GRN,01.09.92,Daegu,28.08.2011
3529,45.12,Calvin Smith,USA,10.12.87,Rieti,09.09.2012
3529,45.12A,Wayde van Niekerk,RSA,15.07.92,Bloemfontein,21.02.2014
3529,45.12,Michael Berry,USA,10.12.91,Sacramento,28.06.2014
3529,45.12,Manteo Mitchell,USA,06.07.87,Heusden-Zolder,19.07.2014
3529,45.12,Bryshon Nellum,USA,01.05.89,Eugene,25.06.2015
3529,45.12,Matteo Galvan,ITA,24.08.88,Rieti,25.06.2016
3529,45.12,Matteo Galvan,ITA,24.08.88,Amsterdam,07.07.2016
3529,45.12,Ali Khamis,BRN,30.06.95,Rio de Janeiro,12.08.2016
3529,45.12,Quincy Hall,USA,31.07.98,Torrance,15.04.2017
3529,45.12,Isaac Makwala,BOT,24.09.85,Velenje,20.06.2017
3529,45.12,Wilbert London,USA,17.08.97,London,06.08.2017
3529,45.12,Alejandro Jhon Perlaza,COL,26.08.94,Austin,05.06.2019
3529,45.12,Kahmari Montgomery,USA,16.08.97,Palo Alto,30.06.2019
3529,45.12,Wilbert London,USA,17.08.97,Des Moines,26.07.2019
3529,45.12,Ryan Willie,USA,24.06.02,Gainesville,03.04.2021
3529,45.12,Dwight St. Hillaire,TTO,05.12.97,College Station,15.05.2021
3529,45.12,Vernon Norwood,USA,10.04.92,Eugene,19.06.2021
3529,45.12,Vernon Norwood,USA,10.04.92,Chorzów,05.09.2021
3529,45.12,Jacory Patterson,USA,02.02.00,Oxford MS,14.05.2022
3529,45.12,Kévin Borlée,BEL,22.02.88,Bern,14.06.2022
3529,45.12,Khaleb McRae,USA,09.09.00,Baton Rouge,13.05.2023
3529,45.12,Dubem Nwachukwu,USA,08.02.00,Walnut,14.05.2023
3529,45.12,Gamali Felix,GRN,17.03.99,Austin,07.06.2023
3608,45.13,Vince Matthews,USA,16.12.47,Winnipeg,30.07.1967
3608,45.13,Charles Asati,KEN,03.03.46,München,07.09.1972
3608,45.13,Alfons Brijdenbach,BEL,12.10.54,Dortmund,06.06.1976
3608,45.13,Alfons Brijdenbach,BEL,12.10.54,Bruxelles,16.08.1977
3608,45.13,Antonio McKay,USA,09.02.64,Knoxville,19.05.1984
3608,45.13,Thomas Schönlebe,GER,06.08.65,Erfurt,02.06.1984
3608,45.13,Thomas Schönlebe,GER,06.08.65,Berlin,20.07.1984
3608,45.13,Andrew Valmon,USA,01.01.65,Austin,30.05.1985
3608,45.13,Bert Cameron,JAM,16.11.59,Köln,25.08.1985
3608,45.13,Walter McCoy,USA,15.11.58,Zürich,13.08.1986
3608,45.13,Danny Everett,USA,01.11.66,Baton Rouge,04.06.1987
3608,45.13,Roberto Hernández,CUB,06.03.67,Indianapolis,13.08.1987
3608,45.13,Bert Cameron,JAM,16.11.59,Zürich,19.08.1987
3608,45.13,Michael Franks,USA,23.09.63,Rieti,08.09.1987
3608,45.13,Innocent Egbunike,NGR,30.11.61,Köln,21.08.1988
3608,45.13,Jens Carlowitz,GER,08.08.64,Potsdam,09.09.1988
3608,45.13,Raymond Pierre,USA,19.09.67,Kingston,06.05.1989
3608,45.13,Mohamed Al Malky,OMA,01.12.62,London,14.07.1989
3608,45.13,Danny Everett,USA,01.11.66,Bruxelles,25.08.1989
3608,45.13,Gabriel Tiacoh,CIV,10.09.63,Monaco,01.09.1989
3608,45.13,Roger Black,GBR,31.03.66,Gateshead,17.08.1990
3608,45.13,Thomas Schönlebe,GER,06.08.65,Split,30.08.1990
3608,45.13,Samuel Matete,ZAM,27.07.68,Parma,22.06.1991
3608,45.13,Raymond Pierre,USA,19.09.67,Monaco,03.08.1991
3608,45.13,Harry Reynolds,USA,08.06.64,Pointe-á-Pitre,01.05.1993
3608,45.13,Samson Kitur,KEN,25.02.66,London,10.09.1993
3608,45.13,Steve Lewis,USA,16.05.69,Des Moines,29.04.1995
3608,45.13,Ibrahim Hassan,GHA,12.02.71,Walnut,21.04.1996
3608,45.13,Darnell Hall,USA,26.09.71,Roma,05.06.1996
3608,45.13,Jamie Baulch,GBR,03.05.73,Zürich,14.08.1996
3608,45.13,Jason Rouser,USA,22.03.70,Indianapolis,12.06.1997
3608,45.13A,Iwan Thomas,GBR,05.01.74,Roodepoort,16.03.1998
3608,45.13,Calvin Harrison,USA,20.01.74,Cape Town,20.03.1998
3608,45.13,Harry Reynolds,USA,08.06.64,New Orleans,19.06.1998
3608,45.13,Alvin Harrison,USA,20.01.74,New Orleans,20.06.1998
3608,45.13,Iwan Thomas,GBR,05.01.74,Glasgow,30.08.1998
3608,45.13,Roxbert Martin,JAM,05.11.69,Kuala Lumpur,17.09.1998
3608,45.13,Harry Reynolds,USA,08.06.64,Gainesville,27.03.1999
3608,45.13,Tomasz Czubak,POL,16.12.73,Sevilla,22.08.1999
3608,45.13,Michael McDonald,JAM,17.03.75,Sevilla,22.08.1999
3608,45.13,Gregory Haughton,JAM,10.11.73,Sevilla,23.08.1999
3608,45.13,Kennedy Ochieng,KEN,30.12.71,Sevilla,23.08.1999
3608,45.13,Alejandro Cárdenas,MEX,04.09.74,Rovereto,01.09.1999
3608,45.13A,Sanderlei Claro Parrela,BRA,07.10.74,Bogotá,06.05.2000
3608,45.13,Robert Mackowiak,POL,13.05.70,Kraków,05.08.2000
3608,45.13A,Hendrik Mokganyetsi,RSA,07.09.75,Pretoria,23.03.2001
3608,45.13,Malik Louahla,ALG,19.12.77,Edmonton,04.08.2001
3608,45.13,Eric Milazar,MRI,01.06.75,Edmonton,06.08.2001
3608,45.13,Brandon Simpson,JAM,06.09.81,Nuoro,07.07.2002
3608,45.13,Daniel Caines,GBR,15.05.79,Manchester,28.07.2002
3608,45.13,Jeremy Wariner,USA,31.01.84,Tempe,12.04.2003
3608,45.13,Yeimer López,CUB,20.08.82,Santo Domingo,08.08.2003
3608,45.13,Hamdan Odha Al-Bishi,KSA,05.05.81,Malmö,12.08.2003
3608,45.13,Michael Blackwood,JAM,29.08.76,Saint-Denis,23.08.2003
3608,45.13,Otis Harris,USA,30.06.82,Sacramento,12.07.2004
3608,45.13,Jeremy Wariner,USA,31.01.84,Fayetteville,23.04.2005
3608,45.13,Otis Harris,USA,30.06.82,Santo Domingo,13.05.2006
3608,45.13,Michael Blackwood,JAM,29.08.76,Santo Domingo,13.05.2006
3608,45.13,Ricardo Chambers,JAM,07.10.84,Kingston,25.06.2006
3608,45.13,Carlos Santa,DOM,07.01.78,Madrid,17.07.2006
3608,45.13,Tyler Christopher,CAN,03.10.83,Stockholm,25.07.2006
3608,45.13,Angelo Taylor,USA,29.12.78,Osaka,28.08.2007
3608,45.13,Cédric Van Branteghem,BEL,13.03.79,Madrid,05.07.2008
3608,45.13,Leslie Djhoné,FRA,18.03.81,Albi,25.07.2008
3608,45.13,Renny Quow,TTO,25.08.87,Beijing,18.08.2008
3608,45.13,Ricardo Chambers,JAM,07.10.84,Berlin,19.08.2009
3608,45.13,Jeremy Wariner,USA,31.01.84,New York City,11.06.2011
3608,45.13,Rabah Yousif,SUD,11.12.85,Lapinlahti,24.07.2011
3608,45.13,Deon Lendore,TTO,28.10.92,Manhattan,13.05.2012
3608,45.13,LaShawn Merritt,USA,27.06.86,Ostrava,25.05.2012
3608,45.13,Akheem Gauntlett,JAM,26.08.90,Des Moines,06.06.2012
3608,45.13,Rabah Yousif,SUD,11.12.85,London,05.08.2012
3608,45.13,Lalonde Gordon,TTO,25.11.88,Bruxelles,07.09.2012
3608,45.13,Pavel Maslák,CZE,21.02.91,Saint-Denis,06.07.2013
3608,45.13,Anderson Freitas Henriques,BRA,03.03.92,Moskva,11.08.2013
3608,45.13,Gil Roberts,USA,15.03.89,Eagle Rock,10.05.2014
3608,45.13,Michael Bingham,GBR,13.04.86,New York City,14.06.2014
3608,45.13,Machel Cedenio,TTO,12.09.95,Eugene,24.07.2014
3608,45.13,Renny Quow,TTO,25.08.87,Rovereto,02.09.2014
3608,45.13,Michael Berry,USA,10.12.91,Eugene,25.06.2015
3608,45.13,Tony McQuay,USA,16.04.90,Heusden-Zolder,18.07.2015
3608,45.13A,Yoandys Lescay,CUB,05.01.94,"San José, CRC",07.08.2015
3608,45.13,Kahmari Montgomery,USA,16.08.97,Tuscaloosa,14.05.2016
3608,45.13,Matthew Hudson-Smith,GBR,26.10.94,Birmingham,05.06.2016
3608,45.13,Pavel Maslák,CZE,21.02.91,Monaco,15.07.2016
3608,45.13,Lalonde Gordon,TTO,25.11.88,Rio de Janeiro,13.08.2016
3608,45.13,Akeem Bloomfield,JAM,10.11.97,Eugene,09.06.2017
3608,45.13,Paul Dedewo,USA,05.06.91,Sacramento,22.06.2017
3608,45.13,Fred Kerley,USA,07.05.95,Sacramento,22.06.2017
3608,45.13,Baboloki Thebe,BOT,18.03.97,Székesfehérvár,02.07.2018
3608,45.13,Kévin Borlée,BEL,22.02.88,Berlin,10.08.2018
3608,45.13,Rai Benjamin,USA,27.07.97,Stockholm,30.05.2019
3608,45.13,Anthony Zambrano,COL,17.01.98,Lima,07.08.2019
3608,45.13,Michael Cherry,USA,23.03.95,Minsk,09.09.2019
3608,45.13,Julian Jrummi Walsh,JPN,18.09.96,Ad-Dawhah,02.10.2019
3608,45.13,Michael Bluth,USA,11.05.96,College Station,29.05.2021
3608,45.13,Christopher Taylor,JAM,01.10.99,Kingston,27.06.2021
3608,45.13,Bryce Deadmon,USA,26.03.97,Walnut,16.04.2022
3608,45.13,Ismail Turner,USA,17.03.01,Walnut,15.04.2023
3608,45.13A,Bayapo Ndori,BOT,20.06.99,Gaborone,29.04.2023
3708,45.14,Tony Darden,USA,02.09.57,Walnut,17.06.1979
3708,45.14,Willie Smith,USA,28.02.56,Zürich,19.08.1981
3708,45.14,Sunder Nix,USA,02.12.61,Zürich,18.08.1982
3708,45.14,Jens Carlowitz,GER,08.08.64,Erfurt,01.06.1984
3708,45.14,Roberto Hernández,CUB,06.03.67,La Habana,30.03.1985
3708,45.14,Innocent Egbunike,NGR,30.11.61,Westwood,18.05.1985
3708,45.14,Mike Cannon,USA,26.10.64,Austin,30.05.1985
3708,45.14,Roddie Haley,USA,06.12.65,Roma,31.08.1987
3708,45.14,Bert Cameron,JAM,16.11.59,Roma,31.08.1987
3708,45.14,Gabriel Tiacoh,CIV,10.09.63,São Paulo,21.05.1989
3708,45.14,Bert Cameron,JAM,16.11.59,Granada,26.05.1990
3708,45.14,Roger Black,GBR,31.03.66,London,12.07.1991
3708,45.14,Andrew Valmon,USA,01.01.65,Bruxelles,13.09.1991
3708,45.14,Steve Lewis,USA,16.05.69,New Orleans,23.06.1992
3708,45.14,Derek Redmond,GBR,03.09.65,Birmingham,28.06.1992
3708,45.14,Steve Lewis,USA,16.05.69,Barcelona,01.08.1992
3708,45.14,Darnell Hall,USA,26.09.71,Indianapolis,30.07.1994
3708,45.14,Darnell Hall,USA,26.09.71,Gateshead,02.07.1995
3708,45.14,Jamie Baulch,GBR,03.05.73,København,23.08.1995
3708,45.14,Obea Moore,USA,10.01.79,Santiago de Chile,02.09.1995
3708,45.14A,Iwan Thomas,GBR,05.01.74,Pietersburg,03.04.1996
3708,45.14,Charles Gitonga,KEN,05.10.71,Granada,29.05.1996
3708,45.14,Iwan Thomas,GBR,05.01.74,Helsinki,25.06.1996
3708,45.14,Tyree Washington,USA,28.08.76,Osaka,09.05.1998
3708,45.14,Angelo Taylor,USA,29.12.78,Clemson,16.05.1998
3708,45.14,Danny McCray,USA,11.03.74,New Orleans,19.06.1998
3708,45.14,Jerome Young,USA,14.08.76,Roma,14.07.1998
3708,45.14,Mark Richardson,GBR,26.07.72,Budapest,21.08.1998
3708,45.14,Sanderlei Claro Parrela,BRA,07.10.74,Portland,15.05.1999
3708,45.14,Jamie Baulch,GBR,03.05.73,Sevilla,23.08.1999
3708,45.14,Jerome Davis,USA,22.08.77,Sevilla,23.08.1999
3708,45.14,Anthuan Maybank,USA,30.12.69,Sacramento,15.07.2000
3708,45.14,Mark Richardson,GBR,26.07.72,Rieti,03.09.2000
