Place,Time,Athlete,Country,Date of Birth,City,Event Date
1702,31:58.25,Isobel Batt-Doyle,AUS,14.09.95,San Juan Capistrano,06.05.2022
1704,31:58.33,Jordan Hasay,USA,12.09.91,Palo Alto,01.05.2016
1705,31:58.34,Jennifer Rhines,USA,01.07.74,Sacramento,14.07.2000
1705,31:58.34,Jiang Xiaoli,CHN,06.04.89,Shenyang,11.09.2013
1707,31:58.36,Sun Yingjie,CHN,03.10.77,Guangzhou,08.04.2003
1707,31:58.36,Amy Cragg,USA,21.01.84,Eugene,22.06.2012
1709,31:58.37A,Jackline Chepngeno,KEN,16.01.93,Nairobi,27.05.2016
1710,31:58.39,Liz Yelling,GBR,05.12.74,Manchester,30.07.2002
1711,31:58.43,Susie Power,AUS,26.03.75,Melbourne,14.12.2002
1712,31:58.44,Derebe Alemu,ETH,05.06.83,Valkenswaard,26.06.2007
1713,31:58.45,Konjit Tilahun,ETH,22.09.87,Kobe,13.10.2007
1714,31:58.46,Yuki Munehisa,JPN,15.12.97,Abashiri,11.07.2016
1715,31:58.47,Molly Huddle,USA,31.08.84,Des Moines,25.07.2019
1716,31:58.49,Tomoko Hatori,JPN,28.05.81,Tokyo,02.06.2005
1717,31:58.50,Flomena Cheyech,KEN,05.07.82,Kobe,11.10.2008
1718,31:58.52,Olga Kravtsova,BLR,25.06.81,Grodno,05.07.2007
1718,31:58.52,Ayumi Hagiwara,JPN,01.06.92,Kobe,21.04.2019
1720,31:58.54,Kim Conley,USA,14.03.86,Sacramento,06.12.2015
1721,31:58.59,Wakana Itsuki,JPN,07.04.94,Kyoto,10.12.2022
1722,31:58.63,Hellen Kimaiyo,KEN,08.09.68,Barcelona,01.08.1992
1722,31:58.63,Farida Fatès,FRA,02.02.62,Leiria,06.04.1996
1724,31:58.68,Libbie Hickman,USA,17.02.65,Sacramento,14.07.2000
1725,31:58.71,Doricah Obare,KEN,10.01.90,Fukushima,17.05.2014
1725,31:58.71,Yuka Ando,JPN,16.03.94,Abashiri,11.07.2016
1727,31:58.73,Mika Yoshikawa,JPN,16.09.84,Kobe,22.04.2012
1728,31:58.76,Klara Kashapova,RUS,29.01.70,Tula,26.07.2000
1729,31:58.77,Atsuko Morigaki,JPN,04.09.76,Fukuoka,10.05.1997
1730,31:58.78,Dera Dida,ETH,26.10.96,Rabat,29.08.2019
1731,31:58.82,Zhong Huandi,CHN,28.06.67,Tokyo,27.08.1991
1732,31:58.84,Lyudmila Petrova,RUS,07.10.68,Atlanta,27.07.1996
1733,31:58.86,Esther Wanjiru,KEN,27.03.77,Mito,06.05.1996
1734,31:58.88,Pauline Kamulu,KEN,16.04.95,Chitose,17.07.2021
1734,31:58.88,Marielle Hall,USA,28.01.92,Eugene,27.05.2022
1736,31:58.90,Kylie Risk,AUS,28.11.73,Melbourne,06.12.1999
1737,31:58.93,Yoshiko Fujinaga,JPN,15.08.81,Kobe,23.04.2000
1738,31:58.95,Kazue Ogoshi,JPN,02.03.81,Brunswick,01.07.2000
1739,31:58.97,Rino Goshima,JPN,29.10.97,Tokyo,07.05.2022
1740,31:58.99,Anna Rohrer,USA,27.02.98,Palo Alto,31.03.2017
1741,31:59.00A,Risper Biyaki Gesabwa,MEX,10.02.89,Lima,06.08.2019
1742,31:59.01,Terumi Asoshina,JPN,02.08.82,Tokyo,02.06.2005
1743,31:59.06,Aki Fujikawa,JPN,14.11.78,Yokohama,06.06.2003
1744,31:59.09,Natosha Rogers,USA,07.05.91,Eugene,26.06.2021
1745,31:59.1A,Priscah Cherono,KEN,27.06.80,Nairobi,15.07.2011
1745,31:59.1A,Alice Nawowuna,KEN,02.01.94,Nairobi,21.06.2018
1747,31:59.11,Simone Alves da,Silva,BRA,1 Buenos Aires,05.06.2011
1748,31:59.12,Yang Siju,CHN,19.04.73,Nanjing,08.05.1996
1748,31:59.12,Mizuki Matsuda,JPN,31.05.95,Osaka,23.09.2016
1750,31:59.13,Maria Conceição Ferreira,POR,13.03.62,Tokyo,27.08.1991
1751,31:59.18,Michiko Ogawa,JPN,30.12.83,Tokyo,02.06.2005
1752,31:59.21,Asmae Leghzaoui,MAR,30.08.76,Sydney,30.09.2000
1752,31:59.21,Natosha Rogers,USA,07.05.91,Eugene,22.06.2012
1754,31:59.23,Alia Gray,USA,12.11.88,Palo Alto,01.05.2016
1755,31:59.27,Kathy Butler,GBR,22.10.73,Walnut,20.04.2001
1756,31:59.28,Mizuki Noguchi,JPN,03.07.78,Yokohama,06.06.2003
1757,31:59.29,Marie Davenport,IRL,24.01.75,Palo Alto,03.05.2002
1758,31:59.32,Alina Gherasim,ROU,10.11.71,Camaiore,06.04.2002
1759,31:59.36A,Linet Masai,KEN,05.12.89,Nairobi,31.07.2010
1760,31:59.37,Adanech Zekiros,ETH,26.03.82,Sollentuna,28.06.2005
1761,31:59.41,Kazue Ogoshi,JPN,02.03.81,Tottori,10.06.2000
1762,31:59.44,Makena Morely,USA,21.11.96,Eugene,27.05.2022
1763,31:59.46,Amy Begley,USA,11.01.78,Portland,31.05.2008
1764,31:59.49,Jeralyn Poe,USA,8,Juan Capistrano,06.05.2022
1765,31:59.5A,Pauline Korikwiang,KEN,01.03.88,Nairobi,15.07.2011
1766,31:59.54,Mizuki Matsuda,JPN,31.05.95,London,05.08.2017
1767,31:59.55,Mari Ozaki,JPN,16.07.75,Kobe,16.10.2004
1768,31:59.56,Kiyomi Ogawa,JPN,15.09.81,Tokyo,02.06.2005
1769,31:59.60,Harumi Hiroyama,JPN,02.09.68,Mito,09.05.2000
1769,31:59.60,Yuka Takashima,JPN,12.05.88,Kyoto,10.12.2022
1771,31:59.63,Silvia Sommaggio,ITA,20.11.69,Barakaldo,10.04.1999
1772,31:59.64,Sayoko Sato,JPN,23.10.77,Kobe,21.04.2019
1773,31:59.69,Shalane Flanagan,USA,07.08.81,Eugene,22.06.2012
1774,31:59.70,Raisa Smekhnova,BLR,16.09.50,Kyiv,24.06.1984
1775,31:59.72,Misaki Kato,JPN,15.06.91,Osaka,23.09.2016
1776,31:59.80,Yuka Hori,JPN,13.06.96,Osaka,23.06.2017
1777,31:59.81,Elva Dryer,USA,26.09.71,Saint-Denis,23.08.2003
1778,31:59.87,Chiemi Takahashi,JPN,16.02.76,Kobe,22.04.2001
1779,31:59.88,Stephanie Bruce,USA,14.01.84,Palo Alto,31.03.2017
1780,31:59.89,Nozomi Tanaka,JPN,04.09.99,Kyoto,17.01.2021
1781,31:59.91,Naomi Sakashita,JPN,25.05.75,Kobe,22.04.2001
1782,31:59.93,Wang Yanfang,CHN,10.07.71,Shanghai,19.10.1997
1782,31:59.93,Zhou Chunxiu,CHN,15.11.78,Jinan,26.10.2009
1784,31:59.94,Workitu Ayanu,ETH,19.04.87,Utrecht,17.06.2005
1784,31:59.94,Kaori Morita,JPN,19.09.95,Yamaguchi,09.12.2017
1786,31:59.98,Tatyana Golovchenko,UKR,13.02.80,Ferrara,07.04.2007
1787,32:00.02,Sally Chepyego,KEN,03.10.85,Kobe,21.04.2013
1788,32:00.03,Kazue Ogoshi,JPN,02.03.81,Kakogawa,20.05.2000
1788,32:00.03,Rachel Cliff,CAN,01.04.88,London,05.08.2017
1790,32:00.05,Liu Lijuan,CHN,01.04.88,Wuhan,02.11.2007
1791,32:00.08,Tomoko Ishii,JPN,14.10.83,Fukagawa,29.06.2005
1792,32:00.11,Rocio Rios,ESP,13.03.69,Leiria,06.04.1996
1793,32:00.15,Hanae Tanaka,JPN,12.02.90,Yamaguchi,10.10.2014
1794,32:00.17,Anne Audain,NZL,01.11.55,Wellington,09.12.1989
1795,32:00.24,Tatyana Pozdnyakova,UKR,04.03.56,Tokyo,27.08.1991
1796,32:00.25,Iulia Olteanu,ROU,26.01.67,La Celle-Saint-Cloud,16.06.1996
1796,32:00.25,Pauline Wanguru Kiragu,KEN,26.08.80,Kushiro,17.06.2006
1796,32:00.25,Eri Makikawa,JPN,22.04.93,Kobe,20.04.2014
1799,32:00.26,Charlotte Teske,FRG,23.11.49,Knarvik,04.09.1983
1800,32:00.27,Wang Yongmei,CHN,03.10.68,Tokyo,27.08.1991
1801,32:00.32,Everline Kimwei,KEN,25.08.87,Shizuoka,30.04.2007
1802,32:00.37,Anne Marie Lauck,USA,07.03.69,Eugene,16.06.1993
1802,32:00.37,Yukiko Akaba,JPN,18.10.79,Beijing,15.08.2008
1804,32:00.38,Catherina McKiernan,IRL,30.11.69,Atlanta,02.08.1996
1805,32:00.4,Margaret Atodonyang,KEN,10.10.78,Strasbourg,27.06.2000
1806,32:00.42A,Lilian Chebii,KEN,02.06.94,Nairobi,09.04.2022
1807,32:00.43,Hayley Yelling-Higham,GBR,03.01.74,Gateshead,27.06.2004
1808,32:00.46,Erin Finn,USA,19.11.94,Sacramento,22.06.2017
1809,32:00.52,Kathrin Weßel,GER,14.08.67,Trier,15.05.1993
1810,32:00.55,Sonja Stolic,SRB,21.04.80,München,06.08.2002
1810,32:00.55,Karissa Schweizer,USA,04.05.96,Palo Alto,30.03.2018
1812,32:00.72,Deena Kastor,USA,14.02.73,Eugene,26.06.1999
1813,32:00.73,Ayumi Hagiwara,JPN,01.06.92,Fukuoka,21.09.2012
1814,32:00.75,Megumi Oshima,JPN,04.09.75,Tokyo,10.06.2001
1815,32:00.76,Uta Pippig,GER,07.09.65,Tokyo,27.08.1991
1815,32:00.76,Minami Yamanouchi,JPN,21.12.92,Osaka,19.05.2019
1817,32:00.78,Leah Malot,KEN,07.06.72,Radès,09.08.2002
1818,32:00.85,Sabrina Mockenhaupt,GER,06.12.80,Athínai,27.08.2004
1819,32:00.91,Elva Dryer,USA,26.09.71,Carson,24.06.2005
1820,32:00.93,Tegla Loroupe,KEN,09.05.73,Athínai,05.08.1997
1821,32:00.94,Kim Conley,USA,14.03.86,Palo Alto,29.04.2012
1822,32:00.95,Florina Pana,ROU,20.01.73,Bucuresti,04.07.1999
1823,32:01.0A,Alice Nawowuna,KEN,02.01.94,Nairobi,26.04.2022
1824,32:01.01,Margaret Maury,FRA,15.05.74,Maribor,03.04.2004
1825,32:01.04,Miki Igarashi,JPN,22.08.71,Tokyo,27.08.1991
1825,32:01.04,Naomi Sakashita,JPN,25.05.75,Tottori,10.06.2000
1825,32:01.04,Kathy Butler,GBR,22.10.73,Göteborg,07.08.2006
1825,32:01.04,Madeleine Hills,AUS,15.05.87,Gold Coast,09.04.2018
1829,32:01.05,Kathrin Weßel,GER,14.08.67,Oslo,04.07.1987
1830,32:01.07,Yoshimi Ozaki,JPN,01.07.81,Kawasaki,27.06.2008
1831,32:01.13,Risper Biyaki Gesabwa,MEX,10.02.89,Irvine,13.05.2021
1832,32:01.16,Dolshi Tesfu,ERI,17.06.99,Hengelo,06.06.2022
1833,32:01.17,Wanda Panfil,POL,26.01.59,Seattle,26.07.1990
1833,32:01.17,Sylvia Mosqueda,USA,08.04.66,Watford,12.06.2004
1835,32:01.23,Maria Conceição Ferreira,POR,13.03.62,Villeneuve d'Ascq,17.06.1995
1835,32:01.23,Kaori Yoshida,JPN,04.08.81,Kanazawa,29.09.2001
1837,32:01.25,Yuko Kawakami,JPN,01.08.75,Bangkok,14.12.1998
1837,32:01.25,Lauren Paquette,USA,27.06.86,San Juan Capistrano,05.12.2020
1837,32:01.25,Hina Yanagitari,JPN,21.02.00,Kyoto,10.12.2022
1840,32:01.28,Madeline Alm,USA,09.01.93,San Juan Capistrano,06.03.2022
1841,32:01.34,Teyiba Erkasso,ETH,30.10.82,Saint-Maur,16.06.2006
1842,32:01.42,Sara Moreira,POR,17.10.85,Skopje,07.06.2014
1843,32:01.43,Kiyomi Ogawa,JPN,15.09.81,Kanazawa,29.09.2001
1843,32:01.43,Hayley Yelling-Higham,GBR,03.01.74,Utrecht,17.05.2007
1845,32:01.51,Esther Wanjiru,KEN,27.03.77,Osaka,09.06.1996
1846,32:01.52,Hiromi Katayama,JPN,15.12.74,Fukuoka,10.05.1997
1846,32:01.52,Laura Thweatt,USA,17.12.88,San Juan Capistrano,06.03.2022
1848,32:01.57,Mariko Hara,JPN,27.12.70,Tokyo,10.06.1994
1848,32:01.57,Alina Alekseyeva,RUS,16.08.85,Cheboksary,23.07.2009
1850,32:01.60,Lara Tamsett,AUS,12.10.88,Palo Alto,29.04.2012
1851,32:01.61,Yang Siju,CHN,19.04.73,Athínai,05.08.1997
1852,32:01.67,Ednah Kurgat,USA,15.06.91,Eugene,27.05.2022
1853,32:01.68,Nyla Carroll,NZL,24.11.65,Melbourne,14.12.1995
1854,32:01.73,Naomi Sakashita,JPN,25.05.75,Tokyo,10.06.2001
1855,32:01.74,Kaori Morita,JPN,19.09.95,Kobe,21.04.2019
1856,32:01.75,Maria Guida,ITA,23.01.66,Villeneuve d'Ascq,25.06.1995
1857,32:01.76,Ikumi Wakamatsu,JPN,22.06.74,Kitakyushu,09.05.1998
1858,32:01.79,Marleen Renders,BEL,24.12.68,Seraing,26.07.2000
1858,32:01.79,Liz Costello,USA,23.02.88,Palo Alto,02.05.2015
1860,32:01.8,Fernanda Marques,POR,15.04.66,Braga,26.07.1994
1860,32:01.8A,Irene Kwambai,KEN,25.10.78,Nairobi,25.06.2005
1860,32:01.80,Marleen Renders,BEL,24.12.68,Jambes,16.07.1998
1860,32:01.80,Yukari Sahaku,JPN,05.11.88,Hiroshima,25.06.2009
1864,32:01.83,Gulshat Fazlitdinova,RUS,28.08.92,Moskva,11.06.2013
1865,32:01.86,Anne Marie Lauck,USA,07.03.69,Sacramento,14.07.2000
1866,32:01.88,Naomi Yoshida,JPN,14.04.69,Mito,07.05.1995
1867,32:01.91,Junko Kataoka,JPN,13.06.70,Fukuoka,23.09.1994
1868,32:01.96,Konjit Tilahun,ETH,22.09.87,Fukagawa,11.07.2007
1868,32:01.96A,Irene Kimais,KEN,10.10.98,Nairobi,16.05.2021
1870,32:02.00,Asnakech Awoke,ETH,01.11.95,Hengelo,06.06.2022
1871,32:02.03,Christelle Daunay,FRA,05.12.74,Ribeira Brava,06.06.2009
1872,32:02.05,Kara Goucher,USA,09.07.78,Osaka,25.08.2007
1873,32:02.06,Esther Wanjiru,KEN,27.03.77,Gifu,13.06.1999
1873,32:02.06,Kiyomi Ogawa,JPN,15.09.81,Fukagawa,29.06.2005
1875,32:02.07,Kim Conley,USA,14.03.86,Sacramento,26.06.2014
1876,32:02.09,Ababel Yeshaneh,ETH,22.07.91,Moskva,11.08.2013
1877,32:02.10A,Perine Nengampi,KEN,89,Nairobi,27.05.2021
1878,32:02.13,Maria Albertina Machado,POR,25.12.61,Seoul,30.09.1988
1879,32:02.15,Kayo Sugihara,JPN,24.02.83,Kawasaki,27.06.2008
1880,32:02.16,Makiko Kawashima,JPN,05.08.77,Kanazawa,29.09.2001
1881,32:02.19,Emily Sisson,USA,12.10.91,Des Moines,25.07.2019
1881,32:02.19,Molly Seidel,USA,12.07.94,Portland,28.05.2021
1883,32:02.2A,Alice Timbilil,KEN,01.02.83,Eldoret,22.05.1999
1883,32:02.2,Maria Abel,ESP,23.10.74,Gijón,12.08.2000
1885,32:02.21,Wang Xiuting,CHN,16.02.65,Oslo,02.07.1988
1886,32:02.22,Alexi Pappas,USA,29.03.90,Palo Alto,02.05.2015
1887,32:02.28,Trina Painter,USA,25.06.66,Walnut,20.04.1996
1888,32:02.32,Adriana Fernández,MEX,04.04.71,Abbotsford,10.06.2007
1889,32:02.37,Nadia Dandolo,ITA,11.09.62,Split,31.08.1990
1889,32:02.37,Elana Meyer,RSA,10.10.66,Villeneuve d'Ascq,17.06.2001
1891,32:02.38,Hiromi Ominami,JPN,15.11.75,Helsinki,06.08.2005
1891,32:02.38,Liv Westphal,FRA,22.12.93,London,06.07.2019
1893,32:02.39,Grace Kimanzi,KEN,01.03.92,Osaka,21.09.2018
1894,32:02.41,Hiromi Suzuki,JPN,06.12.68,Kobe,03.05.1992
1895,32:02.44,Olga Bondarenko,RUS,02.06.60,Moskva,12.06.1993
1896,32:02.48,Linet Masai,KEN,05.12.89,London,21.05.2016
1897,32:02.53A,Irene Kimais,KEN,10.10.98,Nairobi,24.06.2022
1898,32:02.55,Marleen Renders,BEL,24.12.68,La Celle-Saint-Cloud,16.06.1996
1899,32:02.58,Kiyomi Ogawa,JPN,15.09.81,Kobe,24.04.2005
1900,32:02.61,Eloise Wellings,AUS,09.11.82,Melbourne,05.12.2015
1901,32:02.65,Mao Ichiyama,JPN,29.05.97,Fukagawa,08.07.2020
1902,32:02.67,Natalya Puchkova,RUS,28.01.87,Moskva,11.06.2013
1903,32:02.74,Kellyn Taylor,USA,22.07.86,Des Moines,25.07.2019
1904,32:02.76,Jeralyn Poe,USA,3rB,Juan Capistrano,06.03.2022
1905,32:02.78,Doricah Obare,KEN,10.01.90,Kumagaya,20.09.2013
1906,32:02.80,Tara Welling,USA,14.06.89,Palo Alto,01.04.2016
1907,32:02.81,Naoko Takahashi,JPN,06.05.72,Kagoshima,05.10.1996
1908,32:02.86,Lidiya Vasilevskaya,RUS,01.04.73,Tula,26.07.2000
1909,32:02.89,Dorthe Rasmussen,DEN,27.01.60,Knarvik,04.09.1983
1910,32:02.92,Alina Prokopyeva,RUS,16.08.85,Moskva,11.06.2013
1911,32:02.94,Berhane Adere,ETH,21.07.73,Villeneuve d'Ascq,17.06.1995
1912,32:02.95,Naomi Yoshida,JPN,14.04.69,Tokyo,10.06.1994
1913,32:02.96,Jelena Prokopcuka,LAT,21.09.76,Villeneuve d'Ascq,17.06.2001
1914,32:02.99,Yelena Nagovitsyna,RUS,07.12.82,Moskva,11.06.2013
1915,32:03.0A,Sharon Cherop,KEN,16.03.84,Nairobi,15.07.2011
1915,32:03.0A,Yalemzerf Yehualaw,ETH,03.08.99,Addis Abeba,16.01.2021
1915,32:03.00,Mari Ozaki,JPN,16.07.75,Tottori,10.06.2000
1918,32:03.02,Lidiya Grigoryeva,RUS,21.01.74,Zhukovskiy,14.07.2007
1919,32:03.03,Jip Vastenburg,NED,21.03.94,Beijing,24.08.2015
1920,32:03.06,Annette Peters,USA,31.05.65,Walnut,14.04.2000
1921,32:03.07,Nadezhda Galyamova,UKR,22.07.59,Split,31.08.1990
1921,32:03.07,Alisha Williams,USA,05.02.82,Palo Alto,29.04.2012
1923,32:03.17,Mari Ozaki,JPN,16.07.75,Kawasaki,27.06.2008
1924,32:03.18,Doricah Obare,KEN,10.01.90,Palo Alto,02.05.2015
1925,32:03.21,Susanna Sullivan,USA,13.05.90,San Juan Capistrano,06.03.2022
1926,32:03.22,Fernanda Ribeiro,POR,23.06.69,Barakaldo,02.04.2005
1927,32:03.26,Yukako Goto,JPN,16.09.73,Kanazawa,29.09.2001
1928,32:03.28,Jordan Hasay,USA,12.09.91,Sacramento,26.06.2014
1928,32:03.28,Grace Kimanzi,KEN,01.03.92,Kobe,21.04.2019
1930,32:03.3,Kayoko Fukushi,JPN,25.03.82,Munakata,26.12.2001
1930,32:03.30,Everlyn Kemboi,KEN,2r1,Alto,31.03.2023
1932,32:03.35,Harumi Hiroyama,JPN,02.09.68,Toyama,01.10.1995
1933,32:03.37,Lynn Jennings,USA,01.07.60,Oslo,27.07.1985
1933,32:03.37,Isabel Barreiro,ESP,26.04.99,Burjassot,25.03.2023
1935,32:03.38,Misaki Kato,JPN,15.06.91,Osaka,24.09.2021
1936,32:03.39,Trihas Gebre,ETH,29.04.90,Ostrava,27.06.2013
1937,32:03.40,Chiemi Takahashi,JPN,16.02.76,Tokyo,10.06.2001
1937,32:03.40,Rina Nabeshima,JPN,16.12.93,Kumagaya,18.09.2020
1939,32:03.42,Olga Appell,USA,02.08.63,Walnut,16.04.1994
1940,32:03.43,Sairi Maeda,JPN,07.11.91,Yamaguchi,10.10.2014
1941,32:03.45,Beth Potter,GBR,27.12.91,Palo Alto,01.04.2016
1942,32:03.46,Mihaela Botezan,ROU,21.11.76,Edmonton,07.08.2001
1942,32:03.46,Lisa Uhl,USA,31.08.87,Eugene,22.06.2012
1944,32:03.48,Naruha Sato,JPN,02.10.97,Kyoto,10.12.2022
1945,32:03.55,Charlotte Purdue,GBR,10.06.91,Palo Alto,29.04.2012
1946,32:03.57,Karolina Nadolska,POL,06.09.81,Skopje,07.06.2014
1946,32:03.57,Sara Moreira,POR,17.10.85,Minsk,10.06.2017
1948,32:03.60,Alina Gherasim,ROU,10.11.71,Bucuresti,20.07.1997
1948,32:03.60,Petra Wassiluk,GER,27.10.69,Troisdorf,17.08.1997
1950,32:03.62,Makenna Myler,USA,4,28.05.2021
1951,32:03.63,Francie Larrieu-Smith,USA,23.11.52,Indianapolis,22.07.1988
1952,32:03.68A,Irene Kimais,KEN,10.10.98,Nairobi,20.04.2022
1953,32:03.71,Tomoko Ishii,JPN,14.10.83,Kobe,24.04.2005
1954,32:03.76,Maria Albertina Dias,POR,26.04.65,Tokyo,27.08.1991
1954,32:03.76,Flomena Cheyech,KEN,05.07.82,Kobe,26.04.2009
1956,32:03.78,Megumi Fujiwara,JPN,19.06.69,Kobe,03.05.1992
1957,32:03.79,Anne-Marie Blaney,USA,09.09.93,Irvine,13.05.2021
1958,32:03.80,Desta Burka,ETH,17.04.01,Gifu,23.09.2022
1959,32:03.81,Colleen de Reuck,RSA,13.04.64,Athínai,05.08.1997
1959,32:03.81,Joanne Pavey,GBR,20.09.73,Osaka,25.08.2007
1961,32:03.85A,Linet Masai,KEN,05.12.89,Nairobi,25.06.2010
1961,32:03.85,Aheza Kiros Abeye,ETH,16.10.85,Eugene,01.06.2012
1963,32:03.88,Katharina Steinruck,GER,22.08.89,Pacé,28.05.2022
1964,32:03.93,Maria Albertina Dias,POR,26.04.65,Barcelona,07.08.1992
1965,32:03.95,Izumi Maki,JPN,10.12.68,Tokyo,14.06.1992
1965,32:03.95,Amy Cragg,USA,21.01.84,Eugene,25.06.2015
1965,32:03.95,Michi Numata,JPN,06.05.89,Abashiri,16.07.2015
1968,32:03.96,Sally Chepyego,KEN,03.10.85,Gifu,25.09.2015
1969,32:03.99,Rocio Rios,ESP,13.03.69,Athínai,12.04.2003
1969,32:03.99,Hayley Yelling-Higham,GBR,03.01.74,Watford,05.07.2003
1971,32:04.00,Jip Vastenburg,NED,21.03.94,Amsterdam,06.07.2016
1972,32:04.04,Christelle Daunay,FRA,05.12.74,Marseille,05.06.2010
1973,32:04.06,Kayoko Fukushi,JPN,25.03.82,Hiroshima,25.06.2009
1974,32:04.08,Jane Wanjiku,KEN,14.06.79,Kobe,21.10.2006
1975,32:04.09,Megumi Oshima,JPN,04.09.75,Bucuresti,20.06.1998
1976,32:04.11,Felista Wanjuku,KEN,18.02.90,Kumagaya,22.05.2016
1977,32:04.12,Kazue Ogoshi,JPN,02.03.81,Amagasaki,16.05.2003
1978,32:04.21,Lanni Marchant,CAN,11.04.84,Rio de Janeiro,12.08.2016
1979,32:04.26,Mari Ozaki,JPN,16.07.75,Hiroshima,25.06.2009
1980,32:04.27,Esther Wanjiru,KEN,27.03.77,Mito,07.05.1995
1980,32:04.27,Yasuko Hashimoto,JPN,12.08.75,Fukushima,28.09.2002
1982,32:04.30,Kiyomi Ogawa,JPN,15.09.81,Marugame,24.09.2005
1983,32:04.32,Xing Huina,CHN,25.02.84,Changsha,29.10.2006
1984,32:04.34,Maria Curatolo,ITA,12.10.63,Stuttgart,30.08.1986
1985,32:04.37,Naomi Sakashita,JPN,25.05.75,Mito,07.05.1995
1985,32:04.37,Sairi Maeda,JPN,07.11.91,Abashiri,06.07.2014
1987,32:04.38,Amy-Eloise Markovc,GBR,05.08.95,Birmingham,05.06.2021
1988,32:04.39,Lindsay Flanagan,USA,24.01.91,Irvine,13.05.2021
1989,32:04.40,Midori Fumoto,JPN,18.12.71,Hiratsuka,18.10.1992
1990,32:04.41,Kiyomi Ogawa,JPN,15.09.81,Oita,30.09.2006
1990,32:04.41,Preeja Sreedharan,IND,13.03.82,Watford,14.06.2008
1992,32:04.42,Dong Yanmei,CHN,16.02.77,Nanjing,26.10.1995
1993,32:04.44,Christelle Daunay,FRA,05.12.74,Moskva,11.08.2013
1994,32:04.46,Zhong Huandi,CHN,28.06.67,Barcelona,01.08.1992
1995,32:04.52,Wang Qinghuan,CHN,22.12.66,Seoul,26.09.1988
1995,32:04.52,Isobel Batt-Doyle,AUS,14.09.95,Birmingham,03.08.2022
1997,32:04.53,Delillah Asiago,KEN,24.02.72,Tokyo,27.08.1991
1998,32:04.57,Viktoriya Klimina,RUS,01.03.76,Barakaldo,02.04.2005
1999,32:04.58,Yuka Suzuki,JPN,14.09.99,Kumagaya,17.09.2021
2000,32:04.59,Emma Bates,USA,08.07.92,Irvine,13.05.2021
2001,32:04.60,Kumi Araki,JPN,11.10.65,Kobe,03.05.1992
2002,32:04.63,Beth Potter,GBR,27.12.91,London,20.05.2017
2003,32:04.64,Leah Malot,KEN,07.06.72,Lisboa,20.06.1998
2004,32:04.67,Rahab Watetu,KEN,28.11.80,Kobe,21.10.2006
2004,32:04.67A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,22.08.2019
2004,32:04.67,Wakana Itsuki,JPN,07.04.94,Osaka,24.09.2021
2007,32:04.74,Sarah Inglis,GBR,28.08.91,Birmingham,03.08.2022
2008,32:04.78,Annette Sergent,FRA,17.11.62,Oslo,02.07.1988
2009,32:04.79,Megumi Seike,JPN,26.02.87,Kawasaki,27.06.2008
2010,32:04.81,Ana Dias,POR,15.01.74,Sandefjord,03.06.2000
2011,32:04.83A,Betsy Saina,KEN,30.06.88,Eldoret,30.06.2016
2012,32:04.86,Irina Mikitenko,GER,23.08.72,Borna,20.05.2004
2013,32:04.88,Lyudmila Baranova,RUS,03.05.50,Kyiv,27.07.1982
2014,32:04.89,Merima Denboba,ETH,21.08.74,Lisboa,20.06.1998
2014,32:04.89,Harumi Hiroyama,JPN,02.09.68,Shizuoka,03.05.2005
2016,32:04.94,Lyudmila Petrova,RUS,07.10.68,Edmonton,07.08.2001
2017,32:04.96,Yelena Mazovka,BLR,30.06.67,Gomel,22.06.1996
2018,32:04.99,Rika Kaseda,JPN,02.03.99,Isahaya,11.10.2020
2019,32:05.02,Yoshiko Ichikawa,JPN,18.04.76,Mito,05.05.1998
2020,32:05.04,Sally Chepyego,KEN,03.10.85,Kobe,22.04.2012
2021,32:05.05,Mao Kiyota,JPN,12.09.93,Abashiri,11.07.2016
2021,32:05.05,Stephanie Bruce,USA,14.01.84,Des Moines,21.06.2018
2023,32:05.06A,Elizabeth Rumokol,KEN,26.03.83,Eldoret,13.06.2009
2023,32:05.06,Abebech Afework,ETH,11.12.90,Ostrava,31.05.2011
2025,32:05.08,Rahab Watetu,KEN,28.11.80,Kushiro,17.06.2006
2025,32:05.08,Fionualla McCormack,IRL,24.09.84,Palo Alto,01.04.2016
2027,32:05.12,Irene Jepchumba,KEN,10.10.98,Rabat,29.08.2019
2028,32:05.14,Deena Kastor,USA,14.02.73,Eugene,23.06.2001
2029,32:05.23,Mizuki Noguchi,JPN,03.07.78,Tottori,10.06.2000
2030,32:05.25,Paula Herrero,ESP,12.06.96,Burjassot,25.03.2023
2031,32:05.29,Berhane Adere,ETH,21.07.73,Athínai,02.08.1997
2031,32:05.29,Fionualla McCormack,IRL,24.09.84,London,06.07.2019
2033,32:05.31,Sayaka Sato,JPN,27.05.94,Abashiri,15.07.2020
2034,32:05.32,Laurie Henes,USA,16.04.70,Sacramento,16.06.1995
2035,32:05.33,Claudia Lokar,GER,09.02.64,Saint-Denis,11.06.1993
2036,32:05.34,Mizuki Noguchi,JPN,03.07.78,Kobe,28.04.2002
2037,32:05.37,Beth Potter,GBR,27.12.91,London,21.05.2016
2038,32:05.40,Cathy O'Brien,USA,19.07.67,Seattle,26.07.1990
2039,32:05.42,Klara Kashapova,RUS,29.01.70,Sankt Peterburg,25.07.1994
