Place,Time,Athlete,Country,Date of Birth,City,Event Date
345,1:43.61,Mbulaeni Mulaudzi,RSA,08.09.80,Jerez de la Frontera,24.06.2008
345,1:43.61,Mohammed Aman,ETH,10.01.94,Roma,06.06.2013
345,1:43.61,Marco Arop,CAN,20.09.98,Edmonton,03.07.2022
351,1:43.62,Steve Cram,GBR,14.10.60,Nice,15.07.1986
351,1:43.62,Earl Jones,USA,17.07.64,Zürich,13.08.1986
351,1:43.62,William Tanui,KEN,22.02.64,Lausanne,08.07.1992
351,1:43.62,Wilfred Bungei,KEN,24.07.80,Sevilla,07.06.2003
351,1:43.62,Abraham Rotich,KEN,26.06.93,Naimette-Xhovémont,05.07.2012
351,1:43.62,Mohammed Aman,ETH,10.01.94,Berlin,02.09.2012
351,1:43.62,Amel Tuka,BIH,09.01.91,Monaco,12.07.2019
358,1:43.63,Agberto Conceiço Guimarães,BRA,18.08.57,Koblenz,29.08.1984
358,1:43.63,Joseph Mutua Mwengi,KEN,10.12.78,Monaco,20.07.2001
358,1:43.63,Ayanleh Souleiman,DJI,03.12.92,Sollentuna,27.06.2013
358,1:43.63,Nijel Amos,BOT,15.03.94,Eugene,31.05.2014
358,1:43.63,Donavan Brazier,USA,15.04.97,Roma,06.06.2019
363,1:43.64,Alberto Juantorena,CUB,03.12.50,Zürich,24.08.1977
363,1:43.64,Sebastian Coe,GBR,29.09.56,Los Angeles,06.08.1984
363,1:43.64,Wilson Kipketer,KEN,12.12.70,Göteborg,24.08.1994
363,1:43.64,Japheth Kimutai,KEN,20.12.78,Zürich,13.08.1997
363,1:43.64,Wilfred Bungei,KEN,24.07.80,Zürich,16.08.2002
363,1:43.64,Mbulaeni Mulaudzi,RSA,08.09.80,Madrid,05.07.2008
369,1:43.65,Willi Wülbeck,FRG,18.12.54,Helsinki,09.08.1983
369,1:43.65,Laban Rotich,KEN,20.01.69,Stuttgart,19.07.1998
369,1:43.65,Timothy Kitum,KEN,20.11.94,Heusden-Zolder,19.07.2014
369,1:43.65,Saul Ordóñez,ESP,10.04.94,Monaco,20.07.2018
369,1:43.65,Nijel Amos,BOT,15.03.94,Roma,06.06.2019
369,1:43.65,Jake Wightman,GBR,11.07.94,Bruxelles,02.09.2022
375,1:43.66,Alberto Juantorena,CUB,03.12.50,Bydgoszcz,19.06.1977
375,1:43.66,William Tanui,KEN,22.02.64,Barcelona,05.08.1992
375,1:43.66,Robert Kibet,KEN,15.12.65,Rieti,01.09.1996
375,1:43.66,Hezekiél Sepeng,RSA,30.06.74,Zürich,11.08.1999
375,1:43.66,Mohammed Al-Salhi,KSA,11.05.86,Ad-Dawhah,08.05.2009
375,1:43.66,Alfred Kirwa Yego,KEN,28.11.86,Zürich,28.08.2009
375,1:43.66A,Wyclife Kisasy,KEN,02.07.97,Nairobi,13.05.2023
382,1:43.67,Mark Everett,USA,02.09.68,New Orleans,24.06.1992
382,1:43.67,Vebjørn Rodal,NOR,16.09.72,Köln,16.08.1996
382,1:43.67,Sammy Kibet Langat,KEN,24.01.70,Rieti,01.09.1996
382,1:43.67,Dmitrijs Milkevics,LAT,06.12.81,Athínai,03.07.2006
382,1:43.67,Wilfred Bungei,KEN,24.07.80,Zürich,18.08.2006
382,1:43.67,Nick Symmonds,USA,30.12.83,London,26.07.2013
388,1:43.68,Wilson Kipketer,KEN,12.12.70,Monaco,02.08.1994
388,1:43.68,Yuriy Borzakovskiy,RUS,12.04.81,Bruxelles,05.09.2003
388,1:43.68,Amine Laâlou,MAR,13.05.82,Zürich,06.08.2004
388,1:43.68,Khadevis Robinson,USA,19.07.76,Rieti,27.08.2006
388,1:43.68,Gary Reed,CAN,25.10.81,Monaco,29.07.2008
388,1:43.68,Abubaker Kaki Khamis,SUD,21.06.89,Eugene,04.06.2011
394,1:43.69,Atle Douglas,NOR,09.06.68,Rieti,05.09.1995
394,1:43.69,William Yiampoy,KEN,17.05.74,Zürich,16.08.2002
394,1:43.69,Wilfred Bungei,KEN,24.07.80,Madrid,17.07.2006
394,1:43.69,Abubaker Kaki Khamis,SUD,21.06.89,Sollentuna,05.07.2012
394,1:43.69,Ayanleh Souleiman,DJI,03.12.92,Huddinge,25.07.2014
394,1:43.69,Emmanuel Korir,KEN,15.06.95,Zürich,29.08.2019
394,1:43.69,Mouad Zahafi,MAR,09.05.98,Gainesville,16.04.2022
394,1:43.69,Djamel Sedjati,ALG,03.05.99,Strasbourg,17.06.2022
402,1:43.7,Marcello Fiasconaro,ITA,19.07.49,Milano,27.06.1973
402,1:43.70,Johnny Gray,USA,19.06.60,Burnaby,05.06.1988
402,1:43.70,Robert Kibet,KEN,15.12.65,Oslo,01.07.1989
402,1:43.70,Nixon Kiprotich,KEN,04.12.62,Barcelona,05.08.1992
402,1:43.70,Rich Kenah,USA,04.08.70,Köln,24.08.1997
402,1:43.70,André Bucher,SUI,19.10.76,Edmonton,07.08.2001
402,1:43.70,Wilfred Bungei,KEN,24.07.80,Rieti,28.08.2005
402,1:43.70,Nick Symmonds,USA,30.12.83,Des Moines,23.06.2013
402,1:43.70,Nijel Amos,BOT,15.03.94,Saint-Denis,05.07.2014
402,1:43.70,Michael Saruni,KEN,18.01.95,Monaco,12.07.2019
412,1:43.71,Hezekiél Sepeng,RSA,30.06.74,Köln,16.08.1996
412,1:43.71,Arthémon Hatungimana,BDI,21.01.74,Bruxelles,22.08.1997
412,1:43.71A,Japheth Kimutai,KEN,20.12.78,Nairobi,26.07.2003
412,1:43.71,Amine Laâlou,MAR,13.05.82,Ad-Dawhah,14.05.2010
412,1:43.71,Abubaker Kaki Khamis,SUD,21.06.89,Eugene,02.06.2012
412,1:43.71,Taoufik Makhloufi,ALG,29.04.88,Stockholm,17.08.2012
412,1:43.71,Yeimer López,CUB,20.08.82,Saint-Denis,05.07.2014
412,1:43.71,Emmanuel Korir,KEN,15.06.95,Eugene,23.07.2022
420,1:43.72,Billy Konchellah,KEN,20.10.61,Koblenz,28.08.1985
420,1:43.72,Paul Ereng,KEN,22.08.67,Bruxelles,25.08.1989
420,1:43.72,Johnny Gray,USA,19.06.60,Sevilla,30.05.1990
420,1:43.72,André Bucher,SUI,19.10.76,Zürich,11.08.2000
420,1:43.72,Wilfred Bungei,KEN,24.07.80,Madrid,17.07.2004
420,1:43.72,David Rudisha,KEN,17.12.88,Oslo,06.06.2008
420,1:43.72,Abraham Chepkirwok,UGA,18.11.88,Madrid,05.07.2008
420,1:43.72,Jackson Kivuva,KEN,11.08.89,Monaco,22.07.2010
420,1:43.72,Duane Solomon,USA,28.12.84,Monaco,19.07.2013
420,1:43.72,Marcin Lewandowski,POL,13.06.87,Monaco,17.07.2015
430,1:43.73,Nixon Kiprotich,KEN,04.12.62,Bruxelles,25.08.1989
430,1:43.73,Johnny Gray,USA,19.06.60,Roma,08.06.1994
430,1:43.73,Patryk Dobek,POL,13.02.94,Chorzów,20.06.2012
430,1:43.73A,Alfred Kipketer,KEN,26.12.96,Eldoret,01.07.2016
430,1:43.73,Marcin Lewandowski,POL,13.06.87,Saint-Denis,27.08.2016
430,1:43.73,Emmanuel Korir,KEN,15.06.95,Berkeley,28.04.2017
430,1:43.73,Ferguson Cheruiyot,KEN,30.11.89,Paris,30.06.2018
437,1:43.74,Earl Jones,USA,17.07.64,Los Angeles,19.06.1984
437,1:43.74,Johnny Gray,USA,19.06.60,Los Angeles,19.06.1984
437,1:43.74,Frederick Onyancha,KEN,25.12.69,Zürich,14.08.1996
437,1:43.74,Wilson Kipketer,DEN,12.12.70,Monaco,08.08.1998
437,1:43.74,Andrea Longo,ITA,26.06.75,Rieti,03.09.2000
437,1:43.74,Mbulaeni Mulaudzi,RSA,08.09.80,Monaco,25.07.2007
437,1:43.74,Mohammed Aman,ETH,10.01.94,Eugene,02.06.2012
437,1:43.74,Kevin López,ESP,12.06.90,Monaco,20.07.2012
437,1:43.74,Taoufik Makhloufi,ALG,29.04.88,Rieti,09.09.2012
437,1:43.74,Marcin Lewandowski,POL,13.06.87,London,20.07.2019
447,1:43.75,José Luis Barbosa,BRA,27.05.61,Zürich,07.08.1991
447,1:43.75,Patrick Konchellah,KEN,20.04.68,Stockholm,07.07.1997
447,1:43.75,Youssef Saad Kamel,BRN,29.03.83,Athínai,03.07.2006
447,1:43.75,Ferguson Cheruiyot,KEN,30.11.89,Tokyo,31.07.2021
447,1:43.75,Benjamin Robert,FRA,04.11.98,Paris,18.06.2022
452,1:43.76,José Luis Barbosa,BRA,27.05.61,Roma,01.09.1987
452,1:43.76,Benyounès Lahlou,MAR,03.11.64,Nice,10.07.1996
452,1:43.76,Yuriy Borzakovskiy,RUS,12.04.81,Saint-Denis,06.07.2001
452,1:43.76,Wilson Kipketer,DEN,12.12.70,Monaco,19.07.2002
452,1:43.76,Amine Laâlou,MAR,13.05.82,Zhukovskiy,26.06.2010
452,1:43.76,Nick Symmonds,USA,30.12.83,Rieti,29.08.2010
452,1:43.76A,David Rudisha,KEN,17.12.88,Nairobi,16.07.2011
452,1:43.76,Job Kinyor,KEN,02.09.90,Ad-Dawhah,11.05.2012
452,1:43.76,Pierre-Ambroise Bosse,FRA,11.05.92,Monaco,19.07.2013
452,1:43.76,Ayanleh Souleiman,DJI,03.12.92,Moskva,13.08.2013
452,1:43.76,David Rudisha,KEN,17.12.88,Lausanne,09.07.2015
452,1:43.76,Adam Kszczot,POL,02.09.89,Saint-Denis,27.08.2016
452,1:43.76,Kipyegon Bett,KEN,02.01.98,Berlin,03.09.2016
452,1:43.76,Donavan Brazier,USA,15.04.97,Stockholm,23.08.2020
452,1:43.76,Cornelius Tuwei,KEN,14.05.93,Heusden-Zolder,03.07.2021
452,1:43.76A,Emmanuel Wanyonyi,KEN,01.08.04,Nairobi,22.08.2021
468,1:43.77,Abraham Kiplagat,KEN,09.08.84,Monaco,22.07.2010
468,1:43.77,Andrew Osagie,GBR,19.02.88,London,09.08.2012
468,1:43.77,Nijel Amos,BOT,15.03.94,Zürich,28.08.2014
468,1:43.77,Jonathan Kitilit,KEN,24.04.94,Hengelo,03.06.2018
472,1:43.78,Agberto Conceiço Guimarães,BRA,18.08.57,Köln,25.08.1985
472,1:43.78,Sammy Koskei,KEN,14.05.61,Köln,25.08.1985
472,1:43.78,Paul Ereng,KEN,22.08.67,Barcelona,16.07.1990
472,1:43.78,Jean-Patrick Nduwimana,BDI,09.05.78,Saint-Denis,06.07.2001
472,1:43.78,Mbulaeni Mulaudzi,RSA,08.09.80,Ad-Dawhah,14.05.2010
472,1:43.78,Nick Symmonds,USA,30.12.83,Monaco,20.07.2012
472,1:43.78,Mohammed Aman,ETH,10.01.94,Ostrava,27.06.2013
472,1:43.78,Ayanleh Souleiman,DJI,03.12.92,Ad-Dawhah,15.05.2015
472,1:43.78,Wyclife Kisasy,KEN,02.07.97,Lausanne,05.07.2019
472,1:43.78,Brandon McBride,CAN,15.06.94,Paris,24.08.2019
482,1:43.79,Mike Boit,KEN,06.01.49,Zürich,20.08.1975
482,1:43.79,Norberto Téllez,CUB,22.01.72,Atlanta,29.07.1996
482,1:43.79,Djabir Said-Guerni,ALG,29.03.77,Monaco,18.08.2000
482,1:43.79,Nijel Amos,BOT,15.03.94,Barcelona,15.07.2012
482,1:43.79,Marcin Lewandowski,POL,13.06.87,Zürich,29.08.2013
487,1:43.80,Sebastian Coe,GBR,29.09.56,Oslo,28.06.1983
487,1:43.80,Sammy Koskei,KEN,14.05.61,Koblenz,28.08.1985
487,1:43.80A,Philip Kibitok,KEN,23.03.71,Nairobi,29.06.1996
487,1:43.80,Patrick Konchellah,KEN,20.04.68,Zürich,13.08.1997
487,1:43.80,Patrick Ndururi,KEN,12.01.69,Monaco,08.08.1998
487,1:43.80,Abubaker Kaki Khamis,SUD,21.06.89,Ostrava,12.06.2008
487,1:43.80,Nijel Amos,BOT,15.03.94,Roma,04.06.2015
494,1:43.81,Mbulaeni Mulaudzi,RSA,08.09.80,Zürich,16.08.2002
494,1:43.81,Joseph Mutua Mwengi,KEN,10.12.78,Bruxelles,30.08.2002
494,1:43.81,Edwin Kiplagat Melly,KEN,23.04.94,Rieti,09.09.2012
494,1:43.81,Ferguson Cheruiyot,KEN,30.11.89,Bruxelles,03.09.2021
498,1:43.82,Joaquim Cruz,BRA,12.03.63,Los Angeles,05.08.1984
498,1:43.82,Patrick Ndururi,KEN,12.01.69,Hechtel,01.08.1998
498,1:43.82,Japheth Kimutai,KEN,20.12.78,Kuala Lumpur,19.09.1998
498,1:43.82,André Bucher,SUI,19.10.76,Berlin,31.08.2001
498,1:43.82, Ismail,SUD,10.09.84,Athínai,13.07.2009
498,1:43.82,Abdulrahman Musaeb Bala,QAT,19.03.89,Barcelona,08.07.2015
498,1:43.82,Cornelius Tuwei,KEN,14.05.93,Monaco,20.07.2018
498,1:43.82,Ferguson Cheruiyot,KEN,30.11.89,Ad-Dawhah,01.10.2019
498,1:43.82,Oliver Dustin,GBR,29.11.00,Nice,12.06.2021
507,1:43.83,Earl Jones,USA,17.07.64,Los Angeles,06.08.1984
507,1:43.83,António Manuel Reina,ESP,13.06.81,Madrid,21.09.2002
507,1:43.83,Nick Symmonds,USA,30.12.83,Monaco,28.07.2009
507,1:43.83,Nick Symmonds,USA,30.12.83,Monaco,22.07.2011
507,1:43.83,Adam Kszczot,POL,02.09.89,Hengelo,27.05.2012
507,1:43.83,Marcin Lewandowski,POL,13.06.87,Bruxelles,06.09.2013
507,1:43.83,Taoufik Makhloufi,ALG,29.04.88,Rieti,07.09.2014
507,1:43.83,Jonathan Kitilit,KEN,24.04.94,Paris,30.06.2018
507,1:43.83,Brandon McBride,CAN,15.06.94,Monaco,12.07.2019
507,1:43.83,Wesley Vázquez,PUR,27.03.94,Paris,24.08.2019
517,1:43.84,Olaf Beyer,GDR,04.08.57,Praha,31.08.1978
517,1:43.84,Sebastian Coe,GBR,29.09.56,Oslo,28.06.1984
517,1:43.84,Johnny Gray,USA,19.06.60,Berlin,23.08.1985
517,1:43.84,Johnny Gray,USA,19.06.60,Stockholm,01.07.1986
517,1:43.84,Johnny Gray,USA,19.06.60,Malmö,05.08.1991
517,1:43.84,Martin Steele,GBR,20.09.62,Oslo,10.07.1993
517,1:43.84,Sammy Kibet Langat,KEN,24.01.70,Lappeenranta,16.07.1995
517,1:43.84,William Chirchir,KEN,06.02.79,Lausanne,05.07.2000
517,1:43.84,Amine Laâlou,MAR,13.05.82,Rieti,27.08.2006
517,1:43.84,Alan Webb,USA,13.01.83,Heusden-Zolder,28.07.2007
517,1:43.84,Marcin Lewandowski,POL,13.06.87,Monaco,28.07.2009
517,1:43.84,Abubaker Kaki Khamis,SUD,21.06.89,Bruxelles,27.08.2010
517,1:43.84,Brandon Johnson,USA,06.03.85,Madrid,13.07.2013
517,1:43.84,Boris Berian,USA,19.12.92,New York City,13.06.2015
517,1:43.84,Amel Tuka,BIH,09.01.91,Madrid,11.07.2015
517,1:43.84,Donavan Brazier,USA,15.04.97,Newberg,31.07.2020
517,1:43.84A,Elias Ngeny,KEN,04.05.96,Nairobi,29.05.2021
517,1:43.84,Ferguson Cheruiyot,KEN,30.11.89,Stockholm,04.07.2021
535,1:43.85,David Kiptoo Singoei,KEN,26.06.65,Monaco,04.08.1999
535,1:43.85,Joseph Mutua Mwengi,KEN,10.12.78,Zürich,06.08.2004
535,1:43.85,Nicholas Kipkoech,KEN,22.10.92,Montreuil,07.06.2016
535,1:43.85,Pierre-Ambroise Bosse,FRA,11.05.92,Rio de Janeiro,13.08.2016
535,1:43.85,Taoufik Makhloufi,ALG,29.04.88,Rio de Janeiro,13.08.2016
535,1:43.85,Isaiah Jewett,USA,06.02.97,Eugene,21.06.2021
541,1:43.86,Ivo van Damme,BEL,21.02.54,Montréal,25.07.1976
541,1:43.86,Saïd Aouita,MAR,02.11.59,Köln,21.08.1988
541,1:43.86,Arthémon Hatungimana,BDI,21.01.74,Köln,24.08.1997
541,1:43.86,Andrea Longo,ITA,26.06.75,Zürich,12.08.1998
541,1:43.86,Khadevis Robinson,USA,19.07.76,Roma,14.07.2006
541,1:43.86,Abdulaziz Ladan Mohammed,KSA,07.01.91,Palembang,26.09.2013
541,1:43.86A,Emmanuel Korir,KEN,15.06.95,Nairobi,24.06.2017
548,1:43.87,Agberto Conceiço Guimarães,BRA,18.08.57,Koblenz,28.08.1985
548,1:43.87,José Luis Barbosa,BRA,27.05.61,Vigo,23.07.1991
548,1:43.87,Arthémon Hatungimana,BDI,21.01.74,Rieti,01.09.1996
548,1:43.87,Japheth Kimutai,KEN,20.12.78,Zürich,11.08.2000
548,1:43.87,Youssef Saad Kamel,BRN,29.03.83,Monaco,25.07.2007
548,1:43.87,David Rudisha,KEN,17.12.88,Ad-Dawhah,10.05.2013
548,1:43.87,Duane Solomon,USA,28.12.84,Moskva,11.08.2013
555,1:43.88,Donato Sabia,ITA,11.09.63,Firenze,13.06.1984
555,1:43.88,Tom McKean,GBR,27.10.63,London,28.07.1989
555,1:43.88,Wilson Kipketer,DEN,12.12.70,Roma,02.07.2004
555,1:43.88,David Rudisha,KEN,17.12.88,Melbourne,03.03.2011
555,1:43.88,Taoufik Makhloufi,ALG,29.04.88,Porto-Novo,29.06.2012
555,1:43.88,Duane Solomon,USA,28.12.84,Walnut,19.04.2014
555,1:43.88,Pierre-Ambroise Bosse,FRA,11.05.92,New York City,13.06.2015
555,1:43.88,Pierre-Ambroise Bosse,FRA,11.05.92,London,22.07.2016
555,1:43.88,David Rudisha,KEN,17.12.88,Rio de Janeiro,13.08.2016
564,1:43.89,José Luis Barbosa,BRA,27.05.61,Hengelo,19.07.1987
564,1:43.89,Johnny Gray,USA,19.06.60,Oslo,22.07.1994
564,1:43.89,Philip Kibitok,KEN,23.03.71,Zürich,16.08.1995
564,1:43.89,Hezekiél Sepeng,RSA,30.06.74,Lausanne,04.07.2001
564,1:43.89,António Manuel Reina,ESP,13.06.81,Zürich,06.08.2004
564,1:43.89,Wilson Kipketer,DEN,12.12.70,Zürich,06.08.2004
564,1:43.89,Wilson Kipketer,DEN,12.12.70,Rieti,05.09.2004
564,1:43.89,Alfred Kirwa Yego,KEN,28.11.86,Rieti,27.08.2006
564,1:43.89,Michael Rimmer,GBR,03.02.86,Rieti,29.08.2010
564,1:43.89A,David Rudisha,KEN,17.12.88,Nairobi,01.08.2015
564,1:43.89,Jonathan Kitilit,KEN,24.04.94,Montreuil,07.06.2016
575,1:43.9,Rick Wohlhuter,USA,23.12.48,Westwood,22.06.1974
575,1:43.9,José Marajo,FRA,10.08.54,Saint-Maur,12.09.1979
575,1:43.9A,Jeremiah Mutai,KEN,27.12.92,Nairobi,25.05.2013
575,1:43.90,Mike Boit,KEN,06.01.49,Zürich,18.08.1976
575,1:43.90,Joaquim Cruz,BRA,12.03.63,Seoul,26.09.1988
575,1:43.90,Einars Tupuritis,LAT,09.12.73,Durham,13.07.1996
575,1:43.90,David Kiptoo Singoei,KEN,26.06.65,Atlanta,29.07.1996
575,1:43.90,Abubaker Kaki Khamis,SUD,21.06.89,Al Qâhirah,22.11.2007
575,1:43.90,Brandon McBride,CAN,15.06.94,Roma,06.06.2019
575,1:43.90,Cornelius Tuwei,KEN,14.05.93,London,20.07.2019
575,1:43.90,Azeddine Habz,FRA,19.07.93,Paris,09.06.2023
586,1:43.91,John Kipkurgat,KEN,16.03.44,Christchurch,29.01.1974
586,1:43.91,Rick Wohlhuter,USA,23.12.48,Stockholm,18.07.1974
586,1:43.91,Agberto Conceiço Guimarães,BRA,18.08.57,Köln,26.08.1984
586,1:43.91,Robert Kibet,KEN,15.12.65,Zürich,16.08.1989
586,1:43.91,Nico Motchebon,GER,13.11.69,Atlanta,31.07.1996
586,1:43.91,Johan Botha,RSA,10.01.74,Oslo,30.06.1999
586,1:43.91,Jean-Patrick Nduwimana,BDI,09.05.78,Monaco,20.07.2001
586,1:43.91,Alfred Kirwa Yego,KEN,28.11.86,Lausanne,11.07.2006
586,1:43.91,Amine Laâlou,MAR,13.05.82,Zürich,18.08.2006
586,1:43.91,David Rudisha,KEN,17.12.88,Daegu,30.08.2011
586,1:43.91,Pierre-Ambroise Bosse,FRA,11.05.92,Roma,06.06.2013
586,1:43.91A,Nicholas Kipkoech,KEN,22.10.92,Nairobi,28.05.2016
586,1:43.91,Nijel Amos,BOT,15.03.94,Rabat,16.07.2017
586,1:43.91,Wyclife Kisasy,KEN,02.07.97,Shanghai,12.05.2018
586,1:43.91,Jonathan Kitilit,KEN,24.04.94,Monaco,20.07.2018
586,1:43.91,Wyclife Kisasy,KEN,02.07.97,Ad-Dawhah,28.05.2021
602,1:43.92,John Marshall,USA,05.11.63,Los Angeles,19.06.1984
602,1:43.92,James Robinson,USA,27.08.54,Los Angeles,19.06.1984
602,1:43.92,Andrea Benvenuti,ITA,13.12.69,Monaco,11.08.1992
602,1:43.92,Paul Ruto,KEN,03.11.60,Rieti,05.09.1993
602,1:43.92,Frederick Onyancha,KEN,25.12.69,Köln,16.08.1996
602,1:43.92,Djabir Said-Guerni,ALG,29.03.77,Zürich,11.08.2000
602,1:43.92,David Krummenacker,USA,24.05.75,Bruxelles,30.08.2002
602,1:43.92,Yuriy Borzakovskiy,RUS,12.04.81,Iráklio,04.07.2004
602,1:43.92,Nick Symmonds,USA,30.12.83,Eugene,25.06.2012
602,1:43.92,Job Kinyor,KEN,02.09.90,Roma,04.06.2015
602,1:43.92,Ferguson Cheruiyot,KEN,30.11.89,Monaco,17.07.2015
602,1:43.92,Taoufik Makhloufi,ALG,29.04.88,Saint-Maur-dos-Fosses,06.07.2016
614,1:43.93,William Wuyke,VEN,21.05.58,Rieti,02.09.1984
614,1:43.93,Sebastian Coe,GBR,29.09.56,Koblenz,28.08.1988
614,1:43.93,Mark Everett,USA,02.09.68,Sheffield,15.09.1991
614,1:43.93,David Kiptoo Singoei,KEN,26.06.65,Nice,10.07.1996
614,1:43.93,Johnny Gray,USA,19.06.60,Durham,13.07.1996
614,1:43.93,Andrea Longo,ITA,26.06.75,Monaco,04.08.1999
614,1:43.93,Japheth Kimutai,KEN,20.12.78,Monaco,18.08.2000
614,1:43.93,André Bucher,SUI,19.10.76,Bruxelles,30.08.2002
614,1:43.93,Yuriy Borzakovskiy,RUS,12.04.81,Sevilla,07.06.2003
614,1:43.93,Gary Reed,CAN,25.10.81,Rieti,27.08.2006
614,1:43.93,Kevin López,ESP,12.06.90,Monaco,19.07.2013
614,1:43.93,Abdulrahman Musaeb Bala,QAT,19.03.89,Rieti,08.09.2013
614,1:43.93,Ayanleh Souleiman,DJI,03.12.92,Zürich,28.08.2014
614,1:43.93,Ferguson Cheruiyot,KEN,30.11.89,Lausanne,05.07.2019
628,1:43.94,William Tanui,KEN,22.02.64,Birmingham,03.08.1990
628,1:43.94,Yuriy Borzakovskiy,RUS,12.04.81,Saint-Denis,04.07.2003
628,1:43.94,Hezekiél Sepeng,RSA,30.06.74,Roma,02.07.2004
628,1:43.94,Amine Laâlou,MAR,13.05.82,Monaco,25.07.2007
628,1:43.94A,Timothy Kitum,KEN,20.11.94,Nairobi,23.06.2012
628,1:43.94,Adam Kszczot,POL,02.09.89,Roma,04.06.2015
628,1:43.94,Wyclife Kisasy,KEN,02.07.97,Rovereto,29.08.2017
628,1:43.94,Clayton Murphy,USA,26.02.95,Zürich,29.08.2019
628,1:43.94,Wyclife Kisasy,KEN,02.07.97,Paris,28.08.2021
637,1:43.95,Philippe Collard,FRA,26.02.60,Nice,13.07.1987
637,1:43.95,Wilson Kipketer,KEN,12.12.70,Berlin,30.08.1994
637,1:43.95,Giuseppe D'Urso,ITA,15.09.69,Roma,05.06.1996
637,1:43.95,David Krummenacker,USA,24.05.75,Monaco,19.07.2002
637,1:43.95,William Yiampoy,KEN,17.05.74,Iráklio,04.07.2004
637,1:43.95,Gary Reed,CAN,25.10.81,Athínai,13.07.2009
637,1:43.95,Alfred Kipketer,KEN,26.12.96,Eugene,27.07.2014
637,1:43.95,Brandon McBride,CAN,15.06.94,London,22.07.2016
637,1:43.95,Donavan Brazier,USA,15.04.97,London,09.07.2017
637,1:43.95,Jonathan Kitilit,KEN,24.04.94,Shanghai,12.05.2018
637,1:43.95,Collins Kipruto,KEN,12.04.94,Marseille,09.06.2021
648,1:43.96,Johnny Gray,USA,19.06.60,Indianapolis,18.07.1988
648,1:43.96,William Tanui,KEN,22.02.64,Jerez de la Frontera,03.09.1990
648,1:43.96,Billy Konchellah,KEN,20.10.61,Sheffield,15.09.1991
648,1:43.96,Sammy Kibet Langat,KEN,24.01.70,Monaco,25.07.1995
648,1:43.96,Vebjørn Rodal,NOR,16.09.72,Atlanta,29.07.1996
648,1:43.96,Benyounès Lahlou,MAR,03.11.64,Zürich,14.08.1996
648,1:43.96,Sammy Kibet Langat,KEN,24.01.70,Köln,16.08.1996
648,1:43.96,Youssef Saad Kamel,BRN,29.03.83,Rovereto,31.08.2005
648,1:43.96,David Rudisha,KEN,17.12.88,Bruxelles,16.09.2011
648,1:43.96A,Anthony Chemut,KEN,17.12.92,Nairobi,23.06.2012
648,1:43.96,David Rudisha,KEN,17.12.88,Zürich,28.08.2014
648,1:43.96,Wesley Vázquez,PUR,27.03.94,Ad-Dawhah,29.09.2019
660,1:43.97,Sebastian Coe,GBR,29.09.56,London,15.09.1978
660,1:43.97,William Wuyke,VEN,21.05.58,Zürich,13.08.1986
660,1:43.97,José Parilla,USA,31.03.72,New Orleans,24.06.1992
660,1:43.97,Johnny Gray,USA,19.06.60,Barcelona,05.08.1992
660,1:43.97,David Lelei,KEN,10.05.71,Melbourne,02.03.2000
660,1:43.97,Yuriy Borzakovskiy,RUS,12.04.81,Tríkala,24.06.2003
660,1:43.97,Mbulaeni Mulaudzi,RSA,08.09.80,Helsinki,26.07.2006
660,1:43.97,Alfred Kirwa Yego,KEN,28.11.86,Lausanne,08.07.2010
660,1:43.97,Brandon Johnson,USA,06.03.85,Des Moines,23.06.2013
660,1:43.97,Mohammed Aman,ETH,10.01.94,Berlin,01.09.2013
670,1:43.98,Peter Elliott,GBR,09.10.62,Oslo,23.08.1983
670,1:43.98,Billy Konchellah,KEN,20.10.61,Koblenz,13.08.1987
670,1:43.98,Johnny Gray,USA,19.06.60,Koblenz,23.08.1989
670,1:43.98,William Tanui,KEN,22.02.64,Zürich,19.08.1992
670,1:43.98,David Sharpe,GBR,08.07.67,Zürich,19.08.1992
670,1:43.98,Wilson Kipketer,DEN,12.12.70,Oslo,21.07.1995
670,1:43.98,Vebjørn Rodal,NOR,16.09.72,Byrkjelo,16.06.1996
670,1:43.98,Kenneth Kimwetich,KEN,01.01.73,Oslo,30.06.1999
670,1:43.98,Hezekiél Sepeng,RSA,30.06.74,Zürich,11.08.2000
670,1:43.98,Bram Som,NED,20.02.80,Monaco,20.07.2001
670,1:43.98,Joseph Mutua Mwengi,KEN,10.12.78,Bruxelles,24.08.2001
670,1:43.98,Yeimer López,CUB,20.08.82,Göteborg,14.06.2014
682,1:43.99,Billy Konchellah,KEN,20.10.61,Tokyo,27.08.1991
682,1:43.99,Benyounès Lahlou,MAR,03.11.64,Atlanta,29.07.1996
682,1:43.99,Norberto Téllez,CUB,22.01.72,Monaco,10.08.1996
682,1:43.99,Mohammed Al-Salhi,KSA,11.05.86,Roma,14.07.2006
682,1:43.99,Yuriy Borzakovskiy,RUS,12.04.81,Zhukovskiy,03.07.2011
682,1:43.99,David Mutua,KEN,20.04.92,Monaco,22.07.2011
682,1:43.99,Mohammed Aman,ETH,10.01.94,Eugene,31.05.2014
682,1:43.99,Amel Tuka,BIH,09.01.91,Zürich,29.08.2019
690,1:44.0y,Rick Wohlhuter,USA,23.12.48,Los Angeles,27.05.1973
690,1:44.0,Sebastian Coe,GBR,29.09.56,London,18.05.1985
690,1:44.0A,Robert Kibet,KEN,15.12.65,Nairobi,13.10.1989
